,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
7868,nc,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,9.9164938,0.4369431,4679.0061,state,fb-survey
7869,nd,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,6.20835,1.2920721,348.7923,state,fb-survey
7870,ne,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,10.4511944,0.9492233,1038.6971,state,fb-survey
7871,nh,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,8.7967049,1.0058395,793.0,state,fb-survey
7872,nj,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,9.8418643,0.5498411,2934.9989,state,fb-survey
7873,nm,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,13.6899202,0.9716338,1251.576,state,fb-survey
7874,nv,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,11.8844273,0.9397338,1185.8268,state,fb-survey
7875,ny,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,10.3941328,0.3849548,6285.0009,state,fb-survey
7876,oh,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,11.7072168,0.4408747,5318.0011,state,fb-survey
7877,ok,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,13.0846908,0.7365845,2096.1128,state,fb-survey
7878,or,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,10.5674469,0.6308861,2374.454,state,fb-survey
7879,pa,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,10.8313482,0.4124657,5677.0029,state,fb-survey
7880,ri,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,11.8433191,1.4308094,509.994,state,fb-survey
7881,sc,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,9.361337,0.5602766,2703.0018,state,fb-survey
7882,sd,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,6.5681402,1.1138311,494.6508,state,fb-survey
7883,tn,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,11.0640107,0.5584418,3155.254,state,fb-survey
7884,tx,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,11.3097112,0.3144088,10147.0157,state,fb-survey
7885,ut,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,13.1209814,0.9151407,1361.1485,state,fb-survey
7886,va,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,10.1924045,0.4793202,3984.1732,state,fb-survey
7887,vt,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,9.2380078,1.3980161,429.0007,state,fb-survey
7888,wa,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,12.8354075,0.5495927,3703.9735,state,fb-survey
7889,wi,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,11.0429972,0.5878226,2842.9849,state,fb-survey
7890,wv,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,14.7579447,1.0904265,1058.0032,state,fb-survey
7891,wy,smoothed_wdepressed_7d,2021-08-03,2021-08-08,5,11.2348131,1.7544311,323.9932,state,fb-survey
7892,ak,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,8.3541416,1.390464,396.0,state,fb-survey
7893,al,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,12.240913,0.6829677,2303.0616,state,fb-survey
7894,ar,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,13.5533637,0.8156826,1760.9736,state,fb-survey
7895,az,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.6168382,0.5663738,2958.3164,state,fb-survey
7896,ca,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.9743329,0.2851603,12014.7635,state,fb-survey
7897,co,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,9.8497902,0.5952744,2505.8744,state,fb-survey
7898,ct,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.2936246,0.7030843,1868.0,state,fb-survey
7899,dc,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,6.785314,1.6955703,220.0,state,fb-survey
7900,de,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,8.5134208,1.1987488,542.0073,state,fb-survey
7901,fl,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,9.2076741,0.2861313,10211.0001,state,fb-survey
7902,ga,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.6448486,0.5381305,3552.9622,state,fb-survey
7903,hi,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,9.72087,1.2540913,558.0,state,fb-survey
7904,ia,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.3953121,0.7041688,1878.5153,state,fb-survey
7905,id,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.0310479,0.9670373,965.056,state,fb-survey
7906,il,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,9.5709056,0.3976291,5474.0004,state,fb-survey
7907,in,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.413629,0.586537,2939.0019,state,fb-survey
7908,ks,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,12.1566983,0.8099354,1627.8844,state,fb-survey
7909,ky,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,14.2075276,0.743761,2203.4383,state,fb-survey
7910,la,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.0118911,0.6179274,2566.3682,state,fb-survey
7911,ma,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.5598201,0.6236915,2428.0045,state,fb-survey
7912,md,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,8.3321798,0.6072935,2070.9914,state,fb-survey
7913,me,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.3420541,0.9874328,951.0,state,fb-survey
7914,mi,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.2474328,0.4483016,4966.9955,state,fb-survey
7915,mn,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,9.9536851,0.6220792,2316.106,state,fb-survey
7916,mo,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,13.0571903,0.6132298,3018.8176,state,fb-survey
7917,ms,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,9.5046508,0.7896484,1379.4149,state,fb-survey
7918,mt,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.6553321,1.2506824,608.6135,state,fb-survey
7919,nc,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.379462,0.4520535,4552.0053,state,fb-survey
7920,nd,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,6.1579741,1.2937102,345.2719,state,fb-survey
7921,ne,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.5776621,0.97323,998.6302,state,fb-survey
7922,nh,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.198227,1.0821848,782.0,state,fb-survey
7923,nj,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.3325287,0.5713663,2837.9991,state,fb-survey
7924,nm,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,13.2270121,0.9756462,1205.762,state,fb-survey
7925,nv,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.9291397,0.9712156,1113.8074,state,fb-survey
7926,ny,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.5086031,0.3945234,6042.0007,state,fb-survey
7927,oh,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.5903128,0.4472345,5123.0003,state,fb-survey
7928,ok,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,13.2115967,0.746404,2058.1125,state,fb-survey
7929,or,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.3746819,0.6634192,2290.4509,state,fb-survey
7930,pa,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.8809623,0.4210802,5469.0023,state,fb-survey
7931,ri,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.5888263,1.3746841,500.9955,state,fb-survey
7932,sc,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,9.3509495,0.56707,2636.0016,state,fb-survey
7933,sd,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,7.8456866,1.2381237,471.6486,state,fb-survey
7934,tn,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.0482264,0.5679609,3046.5639,state,fb-survey
7935,tx,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.4896842,0.3204875,9901.0138,state,fb-survey
7936,ut,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,12.0371353,0.8997034,1308.0483,state,fb-survey
7937,va,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,9.9712708,0.4810362,3879.503,state,fb-survey
7938,vt,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,9.5369837,1.4281388,423.0009,state,fb-survey
7939,wa,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,13.0331253,0.5680199,3512.9767,state,fb-survey
7940,wi,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,11.059687,0.5982906,2748.0023,state,fb-survey
7941,wv,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,14.3824045,1.0870832,1042.0029,state,fb-survey
7942,wy,smoothed_wdepressed_7d,2021-08-04,2021-08-09,5,10.2064176,1.73065,305.985,state,fb-survey
7943,ak,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,8.3198799,1.4243024,376.0,state,fb-survey
7944,al,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,12.3416444,0.7007615,2203.0575,state,fb-survey
7945,ar,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,13.4643795,0.8398222,1651.9868,state,fb-survey
7946,az,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.8640996,0.6032493,2873.3857,state,fb-survey
7947,ca,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.034794,0.2921149,11504.747,state,fb-survey
7948,co,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.7369446,0.6055455,2396.8405,state,fb-survey
7949,ct,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.5748001,0.7178736,1835.0,state,fb-survey
7950,dc,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,7.0295229,1.743477,215.0,state,fb-survey
7951,de,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.0224828,1.2527927,523.0,state,fb-survey
7952,fl,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.6431131,0.2971342,9869.0001,state,fb-survey
7953,ga,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.5726754,0.5432945,3466.9659,state,fb-survey
7954,hi,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.5152749,1.250036,551.0,state,fb-survey
7955,ia,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.6062323,0.7214725,1821.4985,state,fb-survey
7956,id,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.1355947,0.9922806,925.0558,state,fb-survey
7957,il,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.5337765,0.4044716,5272.0,state,fb-survey
7958,in,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,12.0179678,0.6071875,2868.0014,state,fb-survey
7959,ks,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.9891696,0.8275182,1540.8845,state,fb-survey
7960,ky,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,14.0033354,0.7605072,2082.123,state,fb-survey
7961,la,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.032891,0.6323966,2454.3682,state,fb-survey
7962,ma,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.6891317,0.6455212,2291.003,state,fb-survey
7963,md,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,8.2966068,0.6214554,1969.9988,state,fb-survey
7964,me,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.8198076,1.025792,917.0,state,fb-survey
7965,mi,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.1106125,0.4567515,4733.996,state,fb-survey
7966,mn,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.0385701,0.6330971,2253.1368,state,fb-survey
7967,mo,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,12.6338036,0.6219094,2853.7986,state,fb-survey
7968,ms,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.1569395,0.781801,1360.9736,state,fb-survey
7969,mt,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.6291887,1.2835307,576.6115,state,fb-survey
7970,nc,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.5732395,0.4634076,4403.0052,state,fb-survey
7971,nd,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,6.1255591,1.3396776,320.4,state,fb-survey
7972,ne,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.295318,1.0228781,957.6289,state,fb-survey
7973,nh,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.8789073,1.1119914,720.0,state,fb-survey
7974,nj,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.4242815,0.5841982,2735.999,state,fb-survey
7975,nm,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,12.0502519,0.9733296,1118.6929,state,fb-survey
7976,nv,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.9653427,0.9950721,1063.8239,state,fb-survey
7977,ny,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.8662117,0.4073827,5836.0006,state,fb-survey
7978,oh,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.2435072,0.4515175,4895.0009,state,fb-survey
7979,ok,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,12.573424,0.7454576,1978.113,state,fb-survey
7980,or,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.1004007,0.671048,2191.4489,state,fb-survey
7981,pa,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.832218,0.4288449,5252.0024,state,fb-survey
7982,ri,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.5290734,1.3318738,485.997,state,fb-survey
7983,sc,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.46541,0.5783454,2562.0015,state,fb-survey
7984,sd,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,6.9404611,1.2164094,436.5055,state,fb-survey
7985,tn,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.277652,0.5826996,2946.8785,state,fb-survey
7986,tx,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,11.6873836,0.328924,9540.0135,state,fb-survey
7987,ut,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,12.362041,0.9305684,1251.0822,state,fb-survey
7988,va,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,9.9286146,0.4876927,3759.9578,state,fb-survey
7989,vt,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,12.1169142,1.599932,416.0009,state,fb-survey
7990,wa,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,12.9091851,0.5802682,3338.979,state,fb-survey
7991,wi,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,10.9981055,0.6082239,2646.0019,state,fb-survey
7992,wv,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,13.2909345,1.0729554,1001.0521,state,fb-survey
7993,wy,smoothed_wdepressed_7d,2021-08-05,2021-08-10,5,8.9941889,1.7097786,279.9957,state,fb-survey
7994,ak,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,7.768249,1.4206517,355.0,state,fb-survey
7995,al,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,12.3003512,0.7215347,2072.0531,state,fb-survey
7996,ar,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,13.8516197,0.8837167,1527.9936,state,fb-survey
7997,az,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,12.5914288,0.6404456,2683.2713,state,fb-survey
7998,ca,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.9417754,0.3020239,10682.6533,state,fb-survey
7999,co,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.3201105,0.646713,2212.8714,state,fb-survey
8000,ct,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.4918916,0.7735045,1700.0,state,fb-survey
8001,dc,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,6.9175857,1.7898353,201.0,state,fb-survey
8002,de,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,9.6901157,1.3190101,503.0,state,fb-survey
8003,fl,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,9.6927997,0.3083713,9204.9996,state,fb-survey
8004,ga,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.57979,0.5615481,3246.9704,state,fb-survey
8005,hi,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,7.2550666,1.1543038,505.0,state,fb-survey
8006,ia,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.1952111,0.7634921,1705.5309,state,fb-survey
8007,id,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,9.887758,1.0262163,846.0651,state,fb-survey
8008,il,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.1482863,0.4285916,4963.9999,state,fb-survey
8009,in,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.6184891,0.6184196,2685.0018,state,fb-survey
8010,ks,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,12.2725476,0.8804264,1388.942,state,fb-survey
8011,ky,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,13.9183536,0.7915085,1912.4375,state,fb-survey
8012,la,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.447931,0.6432315,2261.3686,state,fb-survey
8013,ma,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.5069108,0.6704264,2092.003,state,fb-survey
8014,md,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,8.5644226,0.6504345,1850.9991,state,fb-survey
8015,me,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.0313449,1.0815629,839.0,state,fb-survey
8016,mi,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.8912394,0.4681609,4427.9972,state,fb-survey
8017,mn,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.558522,0.6737909,2080.1364,state,fb-survey
8018,mo,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,12.825605,0.6465295,2674.7927,state,fb-survey
8019,ms,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,9.3386966,0.8144678,1276.3224,state,fb-survey
8020,mt,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.5740211,1.3427748,567.6201,state,fb-survey
8021,nc,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.4283411,0.4747695,4144.0052,state,fb-survey
8022,nd,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,7.5714676,1.5392197,295.3826,state,fb-survey
8023,ne,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,12.0532862,1.0938267,885.9884,state,fb-survey
8024,nh,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,9.5892563,1.1266581,683.0,state,fb-survey
8025,nj,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.4938183,0.6091824,2530.9988,state,fb-survey
8026,nm,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.9714868,0.9627717,1053.7753,state,fb-survey
8027,nv,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.685097,1.0225692,986.9176,state,fb-survey
8028,ny,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.8721028,0.4222443,5435.0004,state,fb-survey
8029,oh,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.2250127,0.4676779,4556.0005,state,fb-survey
8030,ok,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,12.3705071,0.7656741,1849.0554,state,fb-survey
8031,or,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.9756895,0.7185923,2041.4468,state,fb-survey
8032,pa,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.9839388,0.444617,4946.0023,state,fb-survey
8033,ri,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,9.7788423,1.4002098,449.997,state,fb-survey
8034,sc,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.5610915,0.6232119,2432.0014,state,fb-survey
8035,sd,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,6.5297247,1.2589121,385.1036,state,fb-survey
8036,tn,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.4475637,0.6075218,2746.5646,state,fb-survey
8037,tx,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,11.7130861,0.3406593,8911.0155,state,fb-survey
8038,ut,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,12.2145084,0.9548398,1176.0822,state,fb-survey
8039,va,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.8879185,0.5276534,3484.8493,state,fb-survey
8040,vt,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,13.2021576,1.7574766,371.0007,state,fb-survey
8041,wa,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,12.9000625,0.6011679,3108.9814,state,fb-survey
8042,wi,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,10.4787113,0.6200433,2440.0022,state,fb-survey
8043,wv,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,13.1548847,1.0994824,945.0523,state,fb-survey
8044,wy,smoothed_wdepressed_7d,2021-08-06,2021-08-11,5,8.8591747,1.779425,255.0039,state,fb-survey
8045,ak,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,7.8698875,1.458169,341.0,state,fb-survey
8046,al,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,12.5232029,0.7543676,1925.0512,state,fb-survey
8047,ar,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,13.1882348,0.9123507,1375.4399,state,fb-survey
8048,az,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,13.3087792,0.6890661,2429.9174,state,fb-survey
8049,ca,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.0461129,0.3160717,9835.6533,state,fb-survey
8050,co,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,9.7103303,0.6533553,2053.8713,state,fb-survey
8051,ct,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.8756858,0.8118055,1588.0,state,fb-survey
8052,dc,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,7.8622706,2.0287868,176.0,state,fb-survey
8053,de,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.8397282,1.4606487,453.0,state,fb-survey
8054,fl,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,9.9802752,0.3252633,8491.9995,state,fb-survey
8055,ga,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.9394788,0.5628858,3074.9726,state,fb-survey
8056,hi,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,6.4135268,1.1349116,466.0,state,fb-survey
8057,ia,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.5288949,0.8107845,1551.5947,state,fb-survey
8058,id,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.2159012,1.089263,773.0554,state,fb-survey
8059,il,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.1392405,0.4471939,4555.9998,state,fb-survey
8060,in,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.6764313,0.6485339,2452.005,state,fb-survey
8061,ks,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,12.2701396,0.9174302,1278.9421,state,fb-survey
8062,ky,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,14.1539947,0.8294457,1766.132,state,fb-survey
8063,la,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.2693163,0.6906097,2096.5537,state,fb-survey
8064,ma,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.9785624,0.7140171,1917.0035,state,fb-survey
8065,md,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,8.3720506,0.6658968,1729.9993,state,fb-survey
8066,me,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.8217678,1.1217107,767.0,state,fb-survey
8067,mi,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.2554757,0.4718422,4133.9973,state,fb-survey
8068,mn,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.5746842,0.7017771,1920.125,state,fb-survey
8069,mo,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,13.4001863,0.6834781,2484.1547,state,fb-survey
8070,ms,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.4451208,0.8857233,1192.3578,state,fb-survey
8071,mt,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.3856252,1.4011955,513.8822,state,fb-survey
8072,nc,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,9.9657498,0.4833847,3840.0065,state,fb-survey
8073,nd,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,9.3787014,1.8323619,253.134,state,fb-survey
8074,ne,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,12.0188099,1.1247019,835.9425,state,fb-survey
8075,nh,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,9.7460246,1.1853859,626.0,state,fb-survey
8076,nj,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.5974526,0.6314698,2375.9989,state,fb-survey
8077,nm,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.2647391,1.0224681,956.1319,state,fb-survey
8078,nv,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.2054909,1.0228459,875.9176,state,fb-survey
8079,ny,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.3225335,0.446116,5045.0004,state,fb-survey
8080,oh,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.4887176,0.4892637,4247.9967,state,fb-survey
8081,ok,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,12.1589114,0.7916884,1704.0557,state,fb-survey
8082,or,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,12.2395543,0.7553891,1882.4478,state,fb-survey
8083,pa,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.6870843,0.4594829,4521.0022,state,fb-survey
8084,ri,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,10.7817729,1.4870618,434.9965,state,fb-survey
8085,sc,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.0084639,0.660292,2247.0014,state,fb-survey
8086,sd,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,6.2617901,1.2985396,348.1006,state,fb-survey
8087,tn,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.9069833,0.6423844,2541.8694,state,fb-survey
8088,tx,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.4460562,0.348054,8367.0131,state,fb-survey
8089,ut,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,12.2082142,0.9961519,1080.0774,state,fb-survey
8090,va,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,11.3020603,0.5594228,3203.2504,state,fb-survey
8091,vt,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,13.9945998,1.8544226,350.0006,state,fb-survey
8092,wa,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,13.4611163,0.6389939,2852.9815,state,fb-survey
8093,wi,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,9.4338775,0.6101498,2295.0018,state,fb-survey
8094,wv,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,13.8020557,1.1580992,887.0522,state,fb-survey
8095,wy,smoothed_wdepressed_7d,2021-08-07,2021-08-12,5,7.1247379,1.681589,234.0072,state,fb-survey
