,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
13115,ia,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,36.3422117,1.1244777,1829.6213,state,fb-survey
13116,id,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,45.1299489,1.5472844,1034.3319,state,fb-survey
13117,il,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,74.438063,0.6115343,5088.0004,state,fb-survey
13118,in,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,45.661754,0.917258,2949.0026,state,fb-survey
13119,ks,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,46.6930351,1.2705263,1541.9444,state,fb-survey
13120,ky,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,53.932591,1.0984893,2058.9861,state,fb-survey
13121,la,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,66.7232504,1.1441225,1696.1844,state,fb-survey
13122,ma,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,64.6293914,1.016124,2214.008,state,fb-survey
13123,md,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,69.7118582,1.0339657,1974.9995,state,fb-survey
13124,me,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,54.9716582,1.6385018,922.0,state,fb-survey
13125,mi,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,45.7538356,0.666452,5588.0314,state,fb-survey
13126,mn,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,46.4044372,1.0439386,2282.1197,state,fb-survey
13127,mo,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,50.5740686,0.9857024,2572.7117,state,fb-survey
13128,ms,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,57.0100311,1.4828512,1114.6109,state,fb-survey
13129,mt,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,43.9775726,1.7180433,834.6895,state,fb-survey
13130,nc,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,65.535952,0.7258484,4287.0056,state,fb-survey
13131,nd,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,32.275584,2.3791423,386.17,state,fb-survey
13132,ne,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,45.9896452,1.6078059,960.8816,state,fb-survey
13133,nh,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,50.815864,1.697863,867.0,state,fb-survey
13134,nj,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,62.7922837,0.9655599,2505.9985,state,fb-survey
13135,nm,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,79.8841694,1.146136,1223.2814,state,fb-survey
13136,nv,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,77.3089402,1.2771252,1075.5177,state,fb-survey
13137,ny,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,64.5800127,0.614989,6048.0002,state,fb-survey
13138,oh,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,45.62348,0.6783048,5392.0024,state,fb-survey
13139,ok,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,43.4449658,1.134461,1909.1128,state,fb-survey
13140,or,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,81.7901539,0.804707,2300.0208,state,fb-survey
13141,pa,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,48.0430174,0.6624562,5688.0032,state,fb-survey
13142,ri,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,55.3257395,2.2739556,477.992,state,fb-survey
13143,sc,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,54.1633156,0.9900145,2533.0008,state,fb-survey
13144,sd,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,29.0635032,2.0568574,487.3145,state,fb-survey
13145,tn,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,52.9756651,0.9173884,2960.0058,state,fb-survey
13146,tx,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,58.4562052,0.5306573,8623.995,state,fb-survey
13147,ut,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,40.6064884,1.29685,1434.0192,state,fb-survey
13148,va,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,63.6016793,0.7866951,3740.5635,state,fb-survey
13149,vt,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,62.2353116,2.5766749,354.0002,state,fb-survey
13150,wa,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,82.5290609,0.6208249,3740.976,state,fb-survey
13151,wi,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,45.8730629,0.950215,2749.9669,state,fb-survey
13152,wv,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,53.6797456,1.427525,1220.152,state,fb-survey
13153,wy,smoothed_wwearing_mask_7d,2021-10-24,2021-10-29,5,40.0741153,2.6345834,345.9828,state,fb-survey
13154,ak,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,68.9743931,2.0132009,528.0,state,fb-survey
13155,al,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,52.8682219,1.1092618,2025.0716,state,fb-survey
13156,ar,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,50.4171468,1.3581116,1355.3107,state,fb-survey
13157,az,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,53.0727209,0.9184212,2952.6568,state,fb-survey
13158,ca,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,77.3889914,0.3937541,11286.2293,state,fb-survey
13159,co,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,48.9142474,0.9858635,2570.9972,state,fb-survey
13160,ct,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,69.6984619,1.1071368,1723.0,state,fb-survey
13161,dc,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,75.5300281,2.9184126,217.0,state,fb-survey
13162,de,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,62.5906179,1.9938259,589.0,state,fb-survey
13163,fl,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,59.3923642,0.5271805,8677.9991,state,fb-survey
13164,ga,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,59.4515657,0.839942,3416.951,state,fb-survey
13165,hi,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,85.3302289,1.4628008,585.0,state,fb-survey
13166,ia,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,36.6116493,1.1076056,1891.7271,state,fb-survey
13167,id,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,45.1084197,1.5215063,1069.5863,state,fb-survey
13168,il,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,74.1616466,0.6027705,5274.0008,state,fb-survey
13169,in,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,45.2810539,0.9016115,3048.0025,state,fb-survey
13170,ks,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,46.3218824,1.2481965,1595.9437,state,fb-survey
13171,ky,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,52.9184125,1.0828055,2124.9906,state,fb-survey
13172,la,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,65.6864165,1.1322403,1758.1845,state,fb-survey
13173,ma,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,64.8560394,1.0024861,2268.007,state,fb-survey
13174,md,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,69.1583933,1.0232824,2036.9995,state,fb-survey
13175,me,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,53.5768791,1.584233,991.0,state,fb-survey
13176,mi,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,46.3245409,0.6587989,5729.031,state,fb-survey
13177,mn,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,44.8617827,1.0156035,2398.1748,state,fb-survey
13178,mo,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,50.090828,0.9724533,2643.6325,state,fb-survey
13179,ms,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,57.0732104,1.4552143,1156.9292,state,fb-survey
13180,mt,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,43.6089204,1.6981609,852.7625,state,fb-survey
13181,nc,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,64.8619089,0.7151728,4456.0069,state,fb-survey
13182,nd,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,31.8801418,2.3561715,391.1832,state,fb-survey
13183,ne,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,44.5343715,1.5686196,1003.885,state,fb-survey
13184,nh,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,50.1113101,1.6713115,895.0,state,fb-survey
13185,nj,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,61.8574191,0.9590856,2564.9987,state,fb-survey
13186,nm,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,78.7449514,1.1519585,1261.279,state,fb-survey
13187,nv,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,76.3708024,1.2602481,1136.2247,state,fb-survey
13188,ny,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,64.1549874,0.6088267,6204.0006,state,fb-survey
13189,oh,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,46.0386164,0.6685645,5558.0021,state,fb-survey
13190,ok,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,42.6724382,1.1220351,1943.1128,state,fb-survey
13191,or,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,80.8633988,0.809406,2362.022,state,fb-survey
13192,pa,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,48.5874696,0.6525675,5866.0035,state,fb-survey
13193,ri,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,53.5523958,2.2693459,482.993,state,fb-survey
13194,sc,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,53.7054482,0.9708154,2638.0007,state,fb-survey
13195,sd,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,30.7350908,2.0116071,526.0917,state,fb-survey
13196,tn,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,52.4408974,0.9041296,3051.0012,state,fb-survey
13197,tx,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,57.9026928,0.5222813,8936.0204,state,fb-survey
13198,ut,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,41.4323575,1.2954221,1446.0216,state,fb-survey
13199,va,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,63.8592827,0.7670377,3922.7203,state,fb-survey
13200,vt,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,63.7896781,2.4462316,386.0003,state,fb-survey
13201,wa,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,82.0260663,0.6223928,3805.9746,state,fb-survey
13202,wi,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,45.7057345,0.9364222,2829.9663,state,fb-survey
13203,wv,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,52.1991584,1.4173012,1242.1519,state,fb-survey
13204,wy,smoothed_wwearing_mask_7d,2021-10-25,2021-10-30,5,38.3716769,2.5595007,360.9779,state,fb-survey
13205,ak,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,70.9774991,1.9696112,531.0,state,fb-survey
13206,al,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,51.6141409,1.0923238,2093.073,state,fb-survey
13207,ar,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,49.6522593,1.3386269,1395.0826,state,fb-survey
13208,az,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,53.4157852,0.9155334,2968.6568,state,fb-survey
13209,ca,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,77.1349289,0.3905485,11563.0856,state,fb-survey
13210,co,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,48.6285727,0.980973,2595.9663,state,fb-survey
13211,ct,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,69.6966962,1.0951445,1761.0,state,fb-survey
13212,dc,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,76.7957834,2.8856606,214.0,state,fb-survey
13213,de,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,59.7679631,2.0052552,598.0,state,fb-survey
13214,fl,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,59.1016277,0.5218481,8875.9991,state,fb-survey
13215,ga,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,59.5211474,0.8294582,3501.9546,state,fb-survey
13216,hi,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,84.8354835,1.4779012,589.0,state,fb-survey
13217,ia,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,35.9494545,1.0773862,1983.6831,state,fb-survey
13218,id,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,44.7566524,1.47104,1142.5853,state,fb-survey
13219,il,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,73.8973631,0.5987206,5381.0232,state,fb-survey
13220,in,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,45.4530693,0.89172,3118.0031,state,fb-survey
13221,ks,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,46.7430308,1.2358347,1629.9435,state,fb-survey
13222,ky,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,53.374488,1.0667327,2186.9865,state,fb-survey
13223,la,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,64.6428153,1.124288,1808.1847,state,fb-survey
13224,ma,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,65.0335722,0.9847418,2345.007,state,fb-survey
13225,md,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,69.5454934,1.0007029,2114.9993,state,fb-survey
13226,me,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,53.5967458,1.5561742,1027.0,state,fb-survey
13227,mi,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,45.5141476,0.6453711,5954.031,state,fb-survey
13228,mn,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,45.6625958,1.0024272,2469.1862,state,fb-survey
13229,mo,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,49.3474089,0.9508194,2764.8397,state,fb-survey
13230,ms,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,55.5071737,1.4357533,1198.0624,state,fb-survey
13231,mt,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,41.4282574,1.6809714,858.7449,state,fb-survey
13232,nc,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,65.1465146,0.7047179,4572.0064,state,fb-survey
13233,nd,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,33.0726022,2.3459377,402.1975,state,fb-survey
13234,ne,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,43.7552372,1.5427873,1033.9512,state,fb-survey
13235,nh,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,48.5897016,1.6715848,894.0,state,fb-survey
13236,nj,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,61.8946386,0.936884,2686.9987,state,fb-survey
13237,nm,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,78.8389996,1.1309638,1304.3072,state,fb-survey
13238,nv,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,76.1721718,1.2464583,1168.2218,state,fb-survey
13239,ny,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,64.3576333,0.5977913,6419.0006,state,fb-survey
13240,oh,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,46.8361542,0.6558386,5789.0011,state,fb-survey
13241,ok,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,41.4766694,1.1010883,2002.113,state,fb-survey
13242,or,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,80.8819832,0.7940945,2452.1683,state,fb-survey
13243,pa,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,49.4652254,0.643639,6034.0041,state,fb-survey
13244,ri,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,53.6645795,2.2059362,510.993,state,fb-survey
13245,sc,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,52.9309178,0.9602401,2702.0006,state,fb-survey
13246,sd,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,26.8964769,1.9223598,532.0646,state,fb-survey
13247,tn,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,51.706254,0.8896453,3155.0058,state,fb-survey
13248,tx,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,57.2874223,0.515327,9214.0224,state,fb-survey
13249,ut,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,41.3638783,1.2942118,1448.024,state,fb-survey
13250,va,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,63.9450795,0.7593287,3998.6379,state,fb-survey
13251,vt,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,61.365782,2.4046787,410.0004,state,fb-survey
13252,wa,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,81.5973806,0.6186858,3922.9757,state,fb-survey
13253,wi,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,45.971007,0.9193019,2938.9664,state,fb-survey
13254,wv,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,52.380393,1.4274456,1224.1522,state,fb-survey
13255,wy,smoothed_wwearing_mask_7d,2021-10-26,2021-10-31,5,35.631616,2.456844,379.9732,state,fb-survey
13256,ak,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,69.2918352,1.9475407,561.0,state,fb-survey
13257,al,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,50.450089,1.0664276,2198.0729,state,fb-survey
13258,ar,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,50.4273424,1.284515,1515.0602,state,fb-survey
13259,az,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,53.8963716,0.8999082,3068.3029,state,fb-survey
13260,ca,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,77.052433,0.3812604,12164.0885,state,fb-survey
13261,co,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,48.7393182,0.9468172,2786.9655,state,fb-survey
13262,ct,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,70.4062908,1.0436333,1913.0,state,fb-survey
13263,dc,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,75.5704863,2.8837462,222.0,state,fb-survey
13264,de,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,58.8710196,1.984208,615.0,state,fb-survey
13265,fl,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,59.2039075,0.5049944,9470.9989,state,fb-survey
13266,ga,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,58.3986881,0.8113078,3690.9555,state,fb-survey
13267,hi,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,87.5752647,1.3444234,602.0,state,fb-survey
13268,ia,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,35.589388,1.0406649,2116.6847,state,fb-survey
13269,id,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,45.8858013,1.4267249,1219.8575,state,fb-survey
13270,il,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,73.7828703,0.5877792,5599.024,state,fb-survey
13271,in,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,44.5776908,0.8632952,3315.0003,state,fb-survey
13272,ks,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,47.0280362,1.1989826,1732.9145,state,fb-survey
13273,ky,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,52.9533689,1.0342551,2328.9855,state,fb-survey
13274,la,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,63.0804018,1.1141351,1876.1851,state,fb-survey
13275,ma,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,64.5191299,0.9550012,2510.007,state,fb-survey
13276,md,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,70.8150708,0.96119,2236.9992,state,fb-survey
13277,me,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,54.3439767,1.5185133,1076.0,state,fb-survey
13278,mi,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,45.3371555,0.6272438,6299.0314,state,fb-survey
13279,mn,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,44.9933748,0.9774969,2590.197,state,fb-survey
13280,mo,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,48.5061329,0.931305,2879.8396,state,fb-survey
13281,ms,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,55.4452858,1.3846688,1288.4468,state,fb-survey
13282,mt,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,42.2039544,1.6492844,896.7268,state,fb-survey
13283,nc,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,65.0234603,0.6833744,4870.006,state,fb-survey
13284,nd,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,36.2184122,2.3120334,432.152,state,fb-survey
13285,ne,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,43.0422015,1.4979575,1092.5686,state,fb-survey
13286,nh,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,49.5748237,1.6170571,956.0,state,fb-survey
13287,nj,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,61.6421747,0.9081387,2866.9989,state,fb-survey
13288,nm,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,79.2408639,1.0829363,1402.6609,state,fb-survey
13289,nv,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,75.6519033,1.2267649,1223.9459,state,fb-survey
13290,ny,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,64.2897714,0.5810491,6799.9999,state,fb-survey
13291,oh,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,46.297875,0.6390559,6088.0032,state,fb-survey
13292,ok,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,40.5108382,1.066418,2119.1131,state,fb-survey
13293,or,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,80.0145088,0.7924976,2546.1713,state,fb-survey
13294,pa,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,49.5650016,0.6262495,6374.0045,state,fb-survey
13295,ri,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,55.4637459,2.1173293,550.993,state,fb-survey
13296,sc,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,52.4971094,0.9339434,2859.001,state,fb-survey
13297,sd,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,25.9420994,1.8318566,572.5238,state,fb-survey
13298,tn,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,51.1716908,0.8645343,3343.005,state,fb-survey
13299,tx,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,57.3866981,0.4979603,9862.0446,state,fb-survey
13300,ut,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,41.1705369,1.2698526,1502.0168,state,fb-survey
13301,va,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,64.6708257,0.7372211,4203.8421,state,fb-survey
13302,vt,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,61.4955177,2.3493535,429.0007,state,fb-survey
13303,wa,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,81.4662819,0.6013722,4174.9737,state,fb-survey
13304,wi,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,44.6195034,0.8903786,3116.9668,state,fb-survey
13305,wv,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,51.1178167,1.3778961,1316.1032,state,fb-survey
13306,wy,smoothed_wwearing_mask_7d,2021-10-27,2021-11-01,5,31.824788,2.3146046,404.9845,state,fb-survey
13307,ak,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,70.5222812,1.8883211,583.0,state,fb-survey
13308,al,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,49.9532292,1.0573707,2236.0686,state,fb-survey
13309,ar,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,50.02468,1.2687194,1553.1333,state,fb-survey
13310,az,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,53.5536693,0.8863272,3166.3029,state,fb-survey
13311,ca,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,76.8960922,0.3735321,12733.0884,state,fb-survey
13312,co,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,48.966958,0.9273306,2905.9315,state,fb-survey
13313,ct,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,70.4484672,1.0279989,1970.0,state,fb-survey
13314,dc,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,76.1747851,2.9328024,211.0,state,fb-survey
13315,de,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,56.6141838,1.9652054,636.0,state,fb-survey
13316,fl,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,58.658279,0.4917339,10028.9996,state,fb-survey
13317,ga,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,58.7590992,0.789074,3891.9554,state,fb-survey
13318,hi,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,88.6126089,1.269617,626.0,state,fb-survey
13319,ia,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,35.6909174,1.0265954,2177.8673,state,fb-survey
13320,id,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,45.4841715,1.3929926,1277.8659,state,fb-survey
13321,il,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,73.5118787,0.5729318,5932.0236,state,fb-survey
13322,in,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,44.6454315,0.846975,3445.0006,state,fb-survey
13323,ks,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,46.3038663,1.180895,1782.944,state,fb-survey
13324,ky,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,51.8877956,1.0169976,2413.6851,state,fb-survey
13325,la,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,63.1815539,1.0800533,1994.1847,state,fb-survey
13326,ma,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,65.0463688,0.922787,2670.007,state,fb-survey
13327,md,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,70.5770084,0.9333016,2383.9989,state,fb-survey
13328,me,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,54.9214255,1.480843,1129.0,state,fb-survey
13329,mi,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,45.2377067,0.6128434,6596.0393,state,fb-survey
13330,mn,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,43.9979001,0.9374399,2803.8151,state,fb-survey
13331,mo,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,48.6182247,0.9109017,3010.6839,state,fb-survey
13332,ms,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,55.1206289,1.3377066,1382.4173,state,fb-survey
13333,mt,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,42.6328286,1.6350322,914.8607,state,fb-survey
13334,nc,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,65.9644985,0.6579045,5187.0059,state,fb-survey
13335,nd,smoothed_wwearing_mask_7d,2021-10-28,2021-11-02,5,34.6061363,2.1989643,468.0085,state,fb-survey
