,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
16167,ak,smoothed_wili,2021-11-14,2021-11-19,5,1.1072961,0.4635537,527.0,state,fb-survey
16168,al,smoothed_wili,2021-11-14,2021-11-19,5,1.6424356,0.3893318,2361.0611,state,fb-survey
16169,ar,smoothed_wili,2021-11-14,2021-11-19,5,1.3441437,0.2995509,1675.685,state,fb-survey
16170,az,smoothed_wili,2021-11-14,2021-11-19,5,2.6137637,0.5063899,3313.7178,state,fb-survey
16171,ca,smoothed_wili,2021-11-14,2021-11-19,5,1.4914367,0.1515942,13521.3036,state,fb-survey
16172,co,smoothed_wili,2021-11-14,2021-11-19,5,2.3617922,0.3648248,3285.82,state,fb-survey
16173,ct,smoothed_wili,2021-11-14,2021-11-19,5,1.3118505,0.2837889,2097.0,state,fb-survey
16174,dc,smoothed_wili,2021-11-14,2021-11-19,5,1.1550472,0.6992563,217.0,state,fb-survey
16175,de,smoothed_wili,2021-11-14,2021-11-19,5,1.4798526,0.4381896,664.0,state,fb-survey
16176,fl,smoothed_wili,2021-11-14,2021-11-19,5,0.8161166,0.1002061,10338.9982,state,fb-survey
16177,ga,smoothed_wili,2021-11-14,2021-11-19,5,1.4849738,0.2299408,4057.9623,state,fb-survey
16178,hi,smoothed_wili,2021-11-14,2021-11-19,5,0.6191916,0.3079958,608.0,state,fb-survey
16179,ia,smoothed_wili,2021-11-14,2021-11-19,5,2.1132741,0.318333,2417.5405,state,fb-survey
16180,id,smoothed_wili,2021-11-14,2021-11-19,5,1.7919457,0.3840918,1312.5757,state,fb-survey
16181,il,smoothed_wili,2021-11-14,2021-11-19,5,1.5720145,0.2176558,6308.0447,state,fb-survey
16182,in,smoothed_wili,2021-11-14,2021-11-19,5,2.0298118,0.2702947,3655.0051,state,fb-survey
16183,ks,smoothed_wili,2021-11-14,2021-11-19,5,1.9543206,0.4142953,1831.0292,state,fb-survey
16184,ky,smoothed_wili,2021-11-14,2021-11-19,5,2.2655915,0.4067477,2503.1285,state,fb-survey
16185,la,smoothed_wili,2021-11-14,2021-11-19,5,0.9504155,0.2485297,1999.3694,state,fb-survey
16186,ma,smoothed_wili,2021-11-14,2021-11-19,5,1.2513157,0.227155,2821.009,state,fb-survey
16187,md,smoothed_wili,2021-11-14,2021-11-19,5,1.1182165,0.2755478,2543.9985,state,fb-survey
16188,me,smoothed_wili,2021-11-14,2021-11-19,5,2.5692054,0.5506759,1203.2234,state,fb-survey
16189,mi,smoothed_wili,2021-11-14,2021-11-19,5,2.2885579,0.2119639,7355.0289,state,fb-survey
16190,mn,smoothed_wili,2021-11-14,2021-11-19,5,2.0467483,0.2919318,3120.2511,state,fb-survey
16191,mo,smoothed_wili,2021-11-14,2021-11-19,5,1.4326228,0.2314068,3116.9925,state,fb-survey
16192,ms,smoothed_wili,2021-11-14,2021-11-19,5,1.2023232,0.2573907,1423.7251,state,fb-survey
16193,mt,smoothed_wili,2021-11-14,2021-11-19,5,2.132473,0.5191337,993.8786,state,fb-survey
16194,nc,smoothed_wili,2021-11-14,2021-11-19,5,1.4085336,0.1902943,5251.0086,state,fb-survey
16195,nd,smoothed_wili,2021-11-14,2021-11-19,5,1.9060722,0.5772881,459.2537,state,fb-survey
16196,ne,smoothed_wili,2021-11-14,2021-11-19,5,2.0529826,0.4318123,1274.6907,state,fb-survey
16197,nh,smoothed_wili,2021-11-14,2021-11-19,5,1.4714722,0.4759038,1014.7766,state,fb-survey
16198,nj,smoothed_wili,2021-11-14,2021-11-19,5,0.9452457,0.1523046,3223.9977,state,fb-survey
16199,nm,smoothed_wili,2021-11-14,2021-11-19,5,1.6207614,0.3602145,1591.944,state,fb-survey
16200,nv,smoothed_wili,2021-11-14,2021-11-19,5,1.5558682,0.3451887,1292.1505,state,fb-survey
16201,ny,smoothed_wili,2021-11-14,2021-11-19,5,1.3095094,0.1523859,7817.9998,state,fb-survey
16202,oh,smoothed_wili,2021-11-14,2021-11-19,5,2.2671603,0.2083946,6569.9983,state,fb-survey
16203,ok,smoothed_wili,2021-11-14,2021-11-19,5,2.0716228,0.3396164,2323.7561,state,fb-survey
16204,or,smoothed_wili,2021-11-14,2021-11-19,5,1.619479,0.2925872,2615.0279,state,fb-survey
16205,pa,smoothed_wili,2021-11-14,2021-11-19,5,1.6032003,0.1550507,7143.0048,state,fb-survey
16206,ri,smoothed_wili,2021-11-14,2021-11-19,5,1.4239378,0.4344825,570.991,state,fb-survey
16207,sc,smoothed_wili,2021-11-14,2021-11-19,5,1.1657533,0.2112797,3155.0013,state,fb-survey
16208,sd,smoothed_wili,2021-11-14,2021-11-19,5,3.1563111,1.1183488,661.2687,state,fb-survey
16209,tn,smoothed_wili,2021-11-14,2021-11-19,5,1.6223655,0.2365394,3430.8317,state,fb-survey
16210,tx,smoothed_wili,2021-11-14,2021-11-19,5,1.2614909,0.1231603,10301.0533,state,fb-survey
16211,ut,smoothed_wili,2021-11-14,2021-11-19,5,2.1988586,0.3833255,1615.7239,state,fb-survey
16212,va,smoothed_wili,2021-11-14,2021-11-19,5,1.4124032,0.2476439,4580.0669,state,fb-survey
16213,vt,smoothed_wili,2021-11-14,2021-11-19,5,1.7199374,0.5619179,527.0003,state,fb-survey
16214,wa,smoothed_wili,2021-11-14,2021-11-19,5,1.3770383,0.1986816,4451.9702,state,fb-survey
16215,wi,smoothed_wili,2021-11-14,2021-11-19,5,2.2321996,0.2863616,3663.9705,state,fb-survey
16216,wv,smoothed_wili,2021-11-14,2021-11-19,5,2.0989821,0.4170722,1387.385,state,fb-survey
16217,wy,smoothed_wili,2021-11-14,2021-11-19,5,1.7418343,0.5465727,484.9504,state,fb-survey
16218,ak,smoothed_wili,2021-11-15,2021-11-20,5,1.3136852,0.4984601,522.0,state,fb-survey
16219,al,smoothed_wili,2021-11-15,2021-11-20,5,1.4268876,0.3103082,2389.0605,state,fb-survey
16220,ar,smoothed_wili,2021-11-15,2021-11-20,5,1.6456994,0.3540209,1674.6852,state,fb-survey
16221,az,smoothed_wili,2021-11-15,2021-11-20,5,2.7069221,0.5140052,3268.4618,state,fb-survey
16222,ca,smoothed_wili,2021-11-15,2021-11-20,5,1.4884473,0.1566718,13352.3104,state,fb-survey
16223,co,smoothed_wili,2021-11-15,2021-11-20,5,2.3357759,0.3546998,3327.82,state,fb-survey
16224,ct,smoothed_wili,2021-11-15,2021-11-20,5,1.4474969,0.3125296,2062.0,state,fb-survey
16225,dc,smoothed_wili,2021-11-15,2021-11-20,5,0.8178179,0.6158879,219.0,state,fb-survey
16226,de,smoothed_wili,2021-11-15,2021-11-20,5,1.5625412,0.4460591,658.0,state,fb-survey
16227,fl,smoothed_wili,2021-11-15,2021-11-20,5,0.7946989,0.1255606,10200.9982,state,fb-survey
16228,ga,smoothed_wili,2021-11-15,2021-11-20,5,1.4293766,0.22816,3974.9576,state,fb-survey
16229,hi,smoothed_wili,2021-11-15,2021-11-20,5,0.6961468,0.3367354,601.0,state,fb-survey
16230,ia,smoothed_wili,2021-11-15,2021-11-20,5,2.1687548,0.3206327,2403.4534,state,fb-survey
16231,id,smoothed_wili,2021-11-15,2021-11-20,5,1.9232454,0.420438,1291.5755,state,fb-survey
16232,il,smoothed_wili,2021-11-15,2021-11-20,5,1.5412264,0.2121039,6211.0448,state,fb-survey
16233,in,smoothed_wili,2021-11-15,2021-11-20,5,2.1510039,0.2748162,3629.0045,state,fb-survey
16234,ks,smoothed_wili,2021-11-15,2021-11-20,5,2.0537689,0.4171978,1803.0292,state,fb-survey
16235,ky,smoothed_wili,2021-11-15,2021-11-20,5,2.1179387,0.3990763,2500.4407,state,fb-survey
16236,la,smoothed_wili,2021-11-15,2021-11-20,5,1.1324795,0.2865284,1978.3697,state,fb-survey
16237,ma,smoothed_wili,2021-11-15,2021-11-20,5,1.2030071,0.2308844,2764.0085,state,fb-survey
16238,md,smoothed_wili,2021-11-15,2021-11-20,5,1.286163,0.3073406,2527.9985,state,fb-survey
16239,me,smoothed_wili,2021-11-15,2021-11-20,5,3.0660334,0.5913116,1217.2234,state,fb-survey
16240,mi,smoothed_wili,2021-11-15,2021-11-20,5,2.1441814,0.2012729,7333.0296,state,fb-survey
16241,mn,smoothed_wili,2021-11-15,2021-11-20,5,2.205811,0.3301457,3121.3168,state,fb-survey
16242,mo,smoothed_wili,2021-11-15,2021-11-20,5,1.5023835,0.2380518,3052.0673,state,fb-survey
16243,ms,smoothed_wili,2021-11-15,2021-11-20,5,1.371116,0.2787772,1383.8833,state,fb-survey
16244,mt,smoothed_wili,2021-11-15,2021-11-20,5,1.9268388,0.4952959,970.6299,state,fb-survey
16245,nc,smoothed_wili,2021-11-15,2021-11-20,5,1.3111024,0.1819401,5232.0081,state,fb-survey
16246,nd,smoothed_wili,2021-11-15,2021-11-20,5,1.5596354,0.5421156,452.4994,state,fb-survey
16247,ne,smoothed_wili,2021-11-15,2021-11-20,5,2.1450595,0.4419526,1275.6922,state,fb-survey
16248,nh,smoothed_wili,2021-11-15,2021-11-20,5,1.5143755,0.475578,1034.7766,state,fb-survey
16249,nj,smoothed_wili,2021-11-15,2021-11-20,5,0.9610324,0.1566797,3204.9978,state,fb-survey
16250,nm,smoothed_wili,2021-11-15,2021-11-20,5,1.3530896,0.3097673,1599.0032,state,fb-survey
16251,nv,smoothed_wili,2021-11-15,2021-11-20,5,1.7030097,0.3630299,1259.1437,state,fb-survey
16252,ny,smoothed_wili,2021-11-15,2021-11-20,5,1.1527379,0.13755,7683.0007,state,fb-survey
16253,oh,smoothed_wili,2021-11-15,2021-11-20,5,2.3138899,0.2122467,6494.9976,state,fb-survey
16254,ok,smoothed_wili,2021-11-15,2021-11-20,5,2.3323716,0.3695324,2307.7564,state,fb-survey
16255,or,smoothed_wili,2021-11-15,2021-11-20,5,1.4659334,0.2776856,2552.0255,state,fb-survey
16256,pa,smoothed_wili,2021-11-15,2021-11-20,5,1.5899195,0.1556206,7048.0048,state,fb-survey
16257,ri,smoothed_wili,2021-11-15,2021-11-20,5,1.4956495,0.4659427,567.9915,state,fb-survey
16258,sc,smoothed_wili,2021-11-15,2021-11-20,5,1.163867,0.2106413,3087.0016,state,fb-survey
16259,sd,smoothed_wili,2021-11-15,2021-11-20,5,2.4434182,0.6458562,656.2134,state,fb-survey
16260,tn,smoothed_wili,2021-11-15,2021-11-20,5,1.5927681,0.2401969,3423.5392,state,fb-survey
16261,tx,smoothed_wili,2021-11-15,2021-11-20,5,1.3394027,0.13178,10155.0574,state,fb-survey
16262,ut,smoothed_wili,2021-11-15,2021-11-20,5,2.0324716,0.3724264,1577.9213,state,fb-survey
16263,va,smoothed_wili,2021-11-15,2021-11-20,5,1.4658686,0.2540652,4497.9345,state,fb-survey
16264,vt,smoothed_wili,2021-11-15,2021-11-20,5,2.6932034,1.1043269,522.0004,state,fb-survey
16265,wa,smoothed_wili,2021-11-15,2021-11-20,5,1.4543359,0.1996188,4359.9728,state,fb-survey
16266,wi,smoothed_wili,2021-11-15,2021-11-20,5,2.2438963,0.2854976,3637.9699,state,fb-survey
16267,wv,smoothed_wili,2021-11-15,2021-11-20,5,2.3746669,0.4639787,1357.1518,state,fb-survey
16268,wy,smoothed_wili,2021-11-15,2021-11-20,5,1.8813405,0.557264,460.9486,state,fb-survey
16269,ak,smoothed_wili,2021-11-16,2021-11-21,5,2.1515722,0.6293002,512.0,state,fb-survey
16270,al,smoothed_wili,2021-11-16,2021-11-21,5,1.2741035,0.2815212,2398.0621,state,fb-survey
16271,ar,smoothed_wili,2021-11-16,2021-11-21,5,1.8078586,0.3779455,1650.8635,state,fb-survey
16272,az,smoothed_wili,2021-11-16,2021-11-21,5,2.3624925,0.3239776,3249.3474,state,fb-survey
16273,ca,smoothed_wili,2021-11-16,2021-11-21,5,1.4492317,0.1451823,13231.2451,state,fb-survey
16274,co,smoothed_wili,2021-11-16,2021-11-21,5,2.4144882,0.2803333,3297.7901,state,fb-survey
16275,ct,smoothed_wili,2021-11-16,2021-11-21,5,1.5278964,0.3187785,2063.0,state,fb-survey
16276,dc,smoothed_wili,2021-11-16,2021-11-21,5,0.8167814,0.6155389,218.0,state,fb-survey
16277,de,smoothed_wili,2021-11-16,2021-11-21,5,1.2338703,0.399667,668.0,state,fb-survey
16278,fl,smoothed_wili,2021-11-16,2021-11-21,5,0.7894288,0.125242,10168.9996,state,fb-survey
16279,ga,smoothed_wili,2021-11-16,2021-11-21,5,1.50355,0.2284295,3976.9567,state,fb-survey
16280,hi,smoothed_wili,2021-11-16,2021-11-21,5,0.6614084,0.304807,600.0,state,fb-survey
16281,ia,smoothed_wili,2021-11-16,2021-11-21,5,1.9273742,0.2773049,2437.5406,state,fb-survey
16282,id,smoothed_wili,2021-11-16,2021-11-21,5,1.7447352,0.4050472,1273.5848,state,fb-survey
16283,il,smoothed_wili,2021-11-16,2021-11-21,5,1.3169907,0.1799091,6086.022,state,fb-survey
16284,in,smoothed_wili,2021-11-16,2021-11-21,5,2.1585685,0.286828,3546.0045,state,fb-survey
16285,ks,smoothed_wili,2021-11-16,2021-11-21,5,1.8370425,0.4023995,1784.0288,state,fb-survey
16286,ky,smoothed_wili,2021-11-16,2021-11-21,5,1.8637225,0.4014993,2478.0605,state,fb-survey
16287,la,smoothed_wili,2021-11-16,2021-11-21,5,1.2100439,0.2963624,1916.1846,state,fb-survey
16288,ma,smoothed_wili,2021-11-16,2021-11-21,5,1.282327,0.2312458,2765.0065,state,fb-survey
16289,md,smoothed_wili,2021-11-16,2021-11-21,5,1.3131059,0.3100157,2463.9984,state,fb-survey
16290,me,smoothed_wili,2021-11-16,2021-11-21,5,3.0989833,0.5937555,1211.0,state,fb-survey
16291,mi,smoothed_wili,2021-11-16,2021-11-21,5,2.0889239,0.1960849,7277.0369,state,fb-survey
16292,mn,smoothed_wili,2021-11-16,2021-11-21,5,2.3155783,0.3414777,3055.3449,state,fb-survey
16293,mo,smoothed_wili,2021-11-16,2021-11-21,5,1.5550206,0.2362319,2950.0959,state,fb-survey
16294,ms,smoothed_wili,2021-11-16,2021-11-21,5,1.4887313,0.2948122,1379.7089,state,fb-survey
16295,mt,smoothed_wili,2021-11-16,2021-11-21,5,1.9157889,0.4936405,962.6212,state,fb-survey
16296,nc,smoothed_wili,2021-11-16,2021-11-21,5,1.4152645,0.1979155,5167.0083,state,fb-survey
16297,nd,smoothed_wili,2021-11-16,2021-11-21,5,1.1902922,0.4497458,459.3901,state,fb-survey
16298,ne,smoothed_wili,2021-11-16,2021-11-21,5,2.1885907,0.4409235,1270.6891,state,fb-survey
16299,nh,smoothed_wili,2021-11-16,2021-11-21,5,1.5305716,0.469564,1024.0,state,fb-survey
16300,nj,smoothed_wili,2021-11-16,2021-11-21,5,0.9518954,0.1562765,3140.9977,state,fb-survey
16301,nm,smoothed_wili,2021-11-16,2021-11-21,5,1.4510312,0.3497346,1631.1393,state,fb-survey
16302,nv,smoothed_wili,2021-11-16,2021-11-21,5,1.3790001,0.3233611,1249.2089,state,fb-survey
16303,ny,smoothed_wili,2021-11-16,2021-11-21,5,1.2030816,0.1347697,7653.0007,state,fb-survey
16304,oh,smoothed_wili,2021-11-16,2021-11-21,5,2.2180554,0.2068828,6378.9968,state,fb-survey
16305,ok,smoothed_wili,2021-11-16,2021-11-21,5,2.3254742,0.3675359,2278.7559,state,fb-survey
16306,or,smoothed_wili,2021-11-16,2021-11-21,5,1.7377044,0.3044939,2531.0253,state,fb-survey
16307,pa,smoothed_wili,2021-11-16,2021-11-21,5,1.6016153,0.1576973,6976.0046,state,fb-survey
16308,ri,smoothed_wili,2021-11-16,2021-11-21,5,1.5708251,0.4775261,557.9935,state,fb-survey
16309,sc,smoothed_wili,2021-11-16,2021-11-21,5,1.3254188,0.2240497,3016.0014,state,fb-survey
16310,sd,smoothed_wili,2021-11-16,2021-11-21,5,2.5928194,0.6657833,624.2157,state,fb-survey
16311,tn,smoothed_wili,2021-11-16,2021-11-21,5,1.3999416,0.2183991,3430.9194,state,fb-survey
16312,tx,smoothed_wili,2021-11-16,2021-11-21,5,1.3408667,0.131371,10085.0646,state,fb-survey
16313,ut,smoothed_wili,2021-11-16,2021-11-21,5,1.9711742,0.3725115,1538.9213,state,fb-survey
16314,va,smoothed_wili,2021-11-16,2021-11-21,5,1.4016168,0.24827,4477.5864,state,fb-survey
16315,vt,smoothed_wili,2021-11-16,2021-11-21,5,2.6405953,1.1028613,530.0004,state,fb-survey
16316,wa,smoothed_wili,2021-11-16,2021-11-21,5,1.2170327,0.1816826,4238.9725,state,fb-survey
16317,wi,smoothed_wili,2021-11-16,2021-11-21,5,2.1037753,0.278427,3610.9606,state,fb-survey
16318,wv,smoothed_wili,2021-11-16,2021-11-21,5,2.3136753,0.4449604,1348.1515,state,fb-survey
16319,wy,smoothed_wili,2021-11-16,2021-11-21,5,1.8400214,0.535904,477.9426,state,fb-survey
16320,ak,smoothed_wili,2021-11-17,2021-11-22,5,1.8780681,0.5705176,516.0,state,fb-survey
16321,al,smoothed_wili,2021-11-17,2021-11-22,5,1.2593693,0.303512,2364.0524,state,fb-survey
16322,ar,smoothed_wili,2021-11-17,2021-11-22,5,1.8461864,0.3880995,1634.0985,state,fb-survey
16323,az,smoothed_wili,2021-11-17,2021-11-22,5,2.119752,0.299194,3220.3786,state,fb-survey
16324,ca,smoothed_wili,2021-11-17,2021-11-22,5,1.3963016,0.1409856,13049.1886,state,fb-survey
16325,co,smoothed_wili,2021-11-17,2021-11-22,5,2.2054776,0.2750961,3305.8198,state,fb-survey
16326,ct,smoothed_wili,2021-11-17,2021-11-22,5,1.6067825,0.3440659,2020.0,state,fb-survey
16327,dc,smoothed_wili,2021-11-17,2021-11-22,5,0.4994999,0.5479417,219.0,state,fb-survey
16328,de,smoothed_wili,2021-11-17,2021-11-22,5,1.1312778,0.3866815,679.0,state,fb-survey
16329,fl,smoothed_wili,2021-11-17,2021-11-22,5,0.8245937,0.1321726,10044.9994,state,fb-survey
16330,ga,smoothed_wili,2021-11-17,2021-11-22,5,1.3164096,0.1917937,3959.961,state,fb-survey
16331,hi,smoothed_wili,2021-11-17,2021-11-22,5,0.5293451,0.276092,585.0,state,fb-survey
16332,ia,smoothed_wili,2021-11-17,2021-11-22,5,1.9714888,0.2769127,2403.6283,state,fb-survey
16333,id,smoothed_wili,2021-11-17,2021-11-22,5,1.5796239,0.3960457,1235.5855,state,fb-survey
16334,il,smoothed_wili,2021-11-17,2021-11-22,5,1.3709162,0.1789167,6078.022,state,fb-survey
16335,in,smoothed_wili,2021-11-17,2021-11-22,5,2.4114632,0.3128967,3503.001,state,fb-survey
16336,ks,smoothed_wili,2021-11-17,2021-11-22,5,1.9519909,0.4272987,1752.029,state,fb-survey
16337,ky,smoothed_wili,2021-11-17,2021-11-22,5,1.7578651,0.396751,2465.1252,state,fb-survey
16338,la,smoothed_wili,2021-11-17,2021-11-22,5,1.3580664,0.3012876,1883.1843,state,fb-survey
16339,ma,smoothed_wili,2021-11-17,2021-11-22,5,1.6505829,0.2657807,2760.0075,state,fb-survey
16340,md,smoothed_wili,2021-11-17,2021-11-22,5,1.3516817,0.3245842,2362.9983,state,fb-survey
16341,me,smoothed_wili,2021-11-17,2021-11-22,5,2.7964819,0.5168671,1189.0,state,fb-survey
16342,mi,smoothed_wili,2021-11-17,2021-11-22,5,2.2231754,0.2687038,7291.0213,state,fb-survey
16343,mn,smoothed_wili,2021-11-17,2021-11-22,5,2.040949,0.3070136,3011.3564,state,fb-survey
16344,mo,smoothed_wili,2021-11-17,2021-11-22,5,1.5080195,0.2295375,2931.8603,state,fb-survey
16345,ms,smoothed_wili,2021-11-17,2021-11-22,5,1.4484677,0.286539,1362.5649,state,fb-survey
16346,mt,smoothed_wili,2021-11-17,2021-11-22,5,1.8615776,0.4753662,956.6227,state,fb-survey
16347,nc,smoothed_wili,2021-11-17,2021-11-22,5,1.3727272,0.1939916,5094.0077,state,fb-survey
16348,nd,smoothed_wili,2021-11-17,2021-11-22,5,1.2550824,0.4576811,440.4709,state,fb-survey
16349,ne,smoothed_wili,2021-11-17,2021-11-22,5,2.1119137,0.4698037,1230.5539,state,fb-survey
16350,nh,smoothed_wili,2021-11-17,2021-11-22,5,1.8194913,0.4907866,1033.0,state,fb-survey
16351,nj,smoothed_wili,2021-11-17,2021-11-22,5,0.9156286,0.1622842,3127.998,state,fb-survey
16352,nm,smoothed_wili,2021-11-17,2021-11-22,5,1.338793,0.3343656,1637.0037,state,fb-survey
16353,nv,smoothed_wili,2021-11-17,2021-11-22,5,1.2159702,0.2929625,1234.2654,state,fb-survey
16354,ny,smoothed_wili,2021-11-17,2021-11-22,5,1.2561692,0.1405259,7587.0011,state,fb-survey
16355,oh,smoothed_wili,2021-11-17,2021-11-22,5,2.1859034,0.2032208,6337.0,state,fb-survey
16356,ok,smoothed_wili,2021-11-17,2021-11-22,5,2.3077326,0.3628044,2290.7564,state,fb-survey
16357,or,smoothed_wili,2021-11-17,2021-11-22,5,1.7646322,0.3085435,2552.0268,state,fb-survey
16358,pa,smoothed_wili,2021-11-17,2021-11-22,5,1.7714097,0.172986,6944.0042,state,fb-survey
16359,ri,smoothed_wili,2021-11-17,2021-11-22,5,1.6598132,0.4881639,546.9925,state,fb-survey
16360,sc,smoothed_wili,2021-11-17,2021-11-22,5,1.3936447,0.2270152,2981.0024,state,fb-survey
16361,sd,smoothed_wili,2021-11-17,2021-11-22,5,2.4180669,0.6325953,625.1705,state,fb-survey
16362,tn,smoothed_wili,2021-11-17,2021-11-22,5,1.3781438,0.2222682,3407.8647,state,fb-survey
16363,tx,smoothed_wili,2021-11-17,2021-11-22,5,1.3308897,0.1326871,9916.1701,state,fb-survey
16364,ut,smoothed_wili,2021-11-17,2021-11-22,5,1.8778773,0.3500788,1516.8853,state,fb-survey
16365,va,smoothed_wili,2021-11-17,2021-11-22,5,1.453686,0.2457405,4405.9309,state,fb-survey
16366,vt,smoothed_wili,2021-11-17,2021-11-22,5,2.8085632,1.1383828,527.0006,state,fb-survey
16367,wa,smoothed_wili,2021-11-17,2021-11-22,5,1.101175,0.1704222,4232.9705,state,fb-survey
16368,wi,smoothed_wili,2021-11-17,2021-11-22,5,1.9563397,0.26642,3545.9776,state,fb-survey
16369,wv,smoothed_wili,2021-11-17,2021-11-22,5,2.7162225,0.4814773,1358.0532,state,fb-survey
16370,wy,smoothed_wili,2021-11-17,2021-11-22,5,1.9180342,0.5459393,472.9459,state,fb-survey
16371,ak,smoothed_wili,2021-11-18,2021-11-23,5,1.9886824,0.5761871,509.0,state,fb-survey
16372,al,smoothed_wili,2021-11-18,2021-11-23,5,1.4776949,0.3241186,2308.0647,state,fb-survey
16373,ar,smoothed_wili,2021-11-18,2021-11-23,5,1.9827789,0.4009676,1614.105,state,fb-survey
16374,az,smoothed_wili,2021-11-18,2021-11-23,5,2.0427212,0.2874548,3187.2872,state,fb-survey
16375,ca,smoothed_wili,2021-11-18,2021-11-23,5,1.3445557,0.1395346,12944.2012,state,fb-survey
16376,co,smoothed_wili,2021-11-18,2021-11-23,5,2.3097764,0.3090434,3221.7859,state,fb-survey
16377,ct,smoothed_wili,2021-11-18,2021-11-23,5,1.7250869,0.3487164,2000.0,state,fb-survey
16378,dc,smoothed_wili,2021-11-18,2021-11-23,5,0.0,0.237207,223.0,state,fb-survey
16379,de,smoothed_wili,2021-11-18,2021-11-23,5,1.3351448,0.4407037,684.0,state,fb-survey
16380,fl,smoothed_wili,2021-11-18,2021-11-23,5,0.9369151,0.1390301,9858.9994,state,fb-survey
16381,ga,smoothed_wili,2021-11-18,2021-11-23,5,1.2852307,0.189993,3944.9601,state,fb-survey
16382,hi,smoothed_wili,2021-11-18,2021-11-23,5,0.6132795,0.2859287,601.0,state,fb-survey
16383,ia,smoothed_wili,2021-11-18,2021-11-23,5,1.8936465,0.29867,2379.6397,state,fb-survey
16384,id,smoothed_wili,2021-11-18,2021-11-23,5,1.6783537,0.4172495,1216.8497,state,fb-survey
16385,il,smoothed_wili,2021-11-18,2021-11-23,5,1.4543633,0.1926434,6076.0216,state,fb-survey
16386,in,smoothed_wili,2021-11-18,2021-11-23,5,2.3273916,0.3106267,3515.0012,state,fb-survey
16387,ks,smoothed_wili,2021-11-18,2021-11-23,5,2.4289566,0.4881538,1759.0017,state,fb-survey
16388,ky,smoothed_wili,2021-11-18,2021-11-23,5,1.6739769,0.3922741,2475.426,state,fb-survey
16389,la,smoothed_wili,2021-11-18,2021-11-23,5,1.4119887,0.2921748,1911.1846,state,fb-survey
16390,ma,smoothed_wili,2021-11-18,2021-11-23,5,1.7361858,0.2671558,2730.0085,state,fb-survey
16391,md,smoothed_wili,2021-11-18,2021-11-23,5,0.93371,0.2398686,2308.9983,state,fb-survey
16392,me,smoothed_wili,2021-11-18,2021-11-23,5,2.8476354,0.5289743,1185.0,state,fb-survey
16393,mi,smoothed_wili,2021-11-18,2021-11-23,5,2.318313,0.2786392,7300.0131,state,fb-survey
16394,mn,smoothed_wili,2021-11-18,2021-11-23,5,2.1151753,0.3109333,3021.3747,state,fb-survey
16395,mo,smoothed_wili,2021-11-18,2021-11-23,5,1.6480228,0.247753,2901.8538,state,fb-survey
16396,ms,smoothed_wili,2021-11-18,2021-11-23,5,1.4947562,0.3003573,1360.0313,state,fb-survey
16397,mt,smoothed_wili,2021-11-18,2021-11-23,5,1.7648531,0.4677539,938.8995,state,fb-survey
16398,nc,smoothed_wili,2021-11-18,2021-11-23,5,1.340801,0.1976918,4990.0067,state,fb-survey
16399,nd,smoothed_wili,2021-11-18,2021-11-23,5,1.6820641,0.5349771,454.2209,state,fb-survey
16400,ne,smoothed_wili,2021-11-18,2021-11-23,5,2.1325233,0.4703877,1241.5928,state,fb-survey
16401,nh,smoothed_wili,2021-11-18,2021-11-23,5,1.5748261,0.3215874,1068.0,state,fb-survey
16402,nj,smoothed_wili,2021-11-18,2021-11-23,5,0.9263156,0.1716054,3072.9981,state,fb-survey
16403,nm,smoothed_wili,2021-11-18,2021-11-23,5,1.3161877,0.3245187,1658.1896,state,fb-survey
16404,nv,smoothed_wili,2021-11-18,2021-11-23,5,1.2531928,0.3006149,1254.9798,state,fb-survey
16405,ny,smoothed_wili,2021-11-18,2021-11-23,5,1.3815516,0.1568162,7535.0018,state,fb-survey
16406,oh,smoothed_wili,2021-11-18,2021-11-23,5,2.1343498,0.1995772,6338.9999,state,fb-survey
16407,ok,smoothed_wili,2021-11-18,2021-11-23,5,2.5267999,0.4072855,2262.0563,state,fb-survey
16408,or,smoothed_wili,2021-11-18,2021-11-23,5,1.856535,0.3143323,2575.0227,state,fb-survey
16409,pa,smoothed_wili,2021-11-18,2021-11-23,5,1.9267253,0.180376,6955.0042,state,fb-survey
16410,ri,smoothed_wili,2021-11-18,2021-11-23,5,1.5960434,0.4731771,559.9915,state,fb-survey
16411,sc,smoothed_wili,2021-11-18,2021-11-23,5,1.3808514,0.2321065,2960.002,state,fb-survey
16412,sd,smoothed_wili,2021-11-18,2021-11-23,5,2.5451015,0.6497384,621.0531,state,fb-survey
16413,tn,smoothed_wili,2021-11-18,2021-11-23,5,1.2659492,0.1902123,3374.5633,state,fb-survey
16414,tx,smoothed_wili,2021-11-18,2021-11-23,5,1.3109556,0.1274618,9877.9259,state,fb-survey
16415,ut,smoothed_wili,2021-11-18,2021-11-23,5,2.0237529,0.3582412,1523.8221,state,fb-survey
16416,va,smoothed_wili,2021-11-18,2021-11-23,5,1.3524627,0.2331628,4368.7309,state,fb-survey
16417,vt,smoothed_wili,2021-11-18,2021-11-23,5,3.8132271,1.2124038,514.0006,state,fb-survey
16418,wa,smoothed_wili,2021-11-18,2021-11-23,5,1.2973968,0.212427,4224.9739,state,fb-survey
