,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
153,ak,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,84.9798807,1.2378621,833.0,state,fb-survey
154,al,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,87.4963161,0.4994286,4386.1238,state,fb-survey
155,ar,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,88.7405733,0.5628327,3154.1321,state,fb-survey
156,az,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,91.2727155,0.3636727,6022.8027,state,fb-survey
157,ca,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,95.3994653,0.1276961,26915.2943,state,fb-survey
158,co,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,92.6334295,0.3529498,5477.8129,state,fb-survey
159,ct,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,95.9175542,0.2987621,4387.0,state,fb-survey
160,dc,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,96.3168365,0.9212414,418.0,state,fb-survey
161,de,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,95.4080134,0.5690414,1353.0,state,fb-survey
162,fl,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,88.3828319,0.2354708,18518.0022,state,fb-survey
163,ga,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,85.2582918,0.4293865,6816.9101,state,fb-survey
164,hi,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,95.6357076,0.6301814,1051.0,state,fb-survey
165,ia,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,86.0788399,0.5523199,3928.172,state,fb-survey
166,id,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,80.4443269,0.8674824,2090.4839,state,fb-survey
167,il,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,92.984096,0.2330053,12016.0209,state,fb-survey
168,in,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,89.3492961,0.3788879,6628.9999,state,fb-survey
169,ks,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,87.6297207,0.5846859,3170.9229,state,fb-survey
170,ky,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,90.8250427,0.4369413,4364.7904,state,fb-survey
171,la,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,86.4792806,0.5228002,4277.996,state,fb-survey
172,ma,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,96.2379549,0.2511693,5739.0125,state,fb-survey
173,md,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,96.8249158,0.2552927,4716.9966,state,fb-survey
174,me,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,92.2865585,0.5755395,2149.0,state,fb-survey
175,mi,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,91.9669357,0.251358,11693.0453,state,fb-survey
176,mn,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,91.6167549,0.4044716,4694.7346,state,fb-survey
177,mo,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,85.393819,0.4827054,5353.0193,state,fb-survey
178,ms,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,86.4368588,0.643334,2832.6065,state,fb-survey
179,mt,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,85.4782314,0.9260317,1447.516,state,fb-survey
180,nc,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,91.4659477,0.2693025,10763.0116,state,fb-survey
181,nd,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,83.7519564,1.328716,770.7822,state,fb-survey
182,ne,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,86.9867815,0.7474741,2026.0289,state,fb-survey
183,nh,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,93.9310241,0.5387552,1964.0,state,fb-survey
184,nj,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,95.2895011,0.2613011,6573.9972,state,fb-survey
185,nm,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,93.1485532,0.5361509,2220.1605,state,fb-survey
186,nv,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,93.4658421,0.5282354,2188.7062,state,fb-survey
187,ny,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,96.022975,0.1617465,14597.0026,state,fb-survey
188,oh,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,91.8913126,0.248451,12071.0053,state,fb-survey
189,ok,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,85.0518458,0.5339215,4459.8106,state,fb-survey
190,or,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,91.9083717,0.4047355,4539.9224,state,fb-survey
191,pa,smoothed_wwearing_mask,2021-01-04,2021-01-09,5,91.3808962,0.2438003,13251.0079,state,fb-survey
