,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
1284,fl,smoothed_wearing_mask,2021-01-26,2021-01-31,5,91.4124752,0.2152175,16948.0002,state,fb-survey
1285,ga,smoothed_wearing_mask,2021-01-26,2021-01-31,5,90.6194569,0.3562234,6698.917,state,fb-survey
1286,hi,smoothed_wearing_mask,2021-01-26,2021-01-31,5,97.0878578,0.5285651,1012.0,state,fb-survey
1287,ia,smoothed_wearing_mask,2021-01-26,2021-01-31,5,89.8031758,0.5270548,3296.4394,state,fb-survey
1288,id,smoothed_wearing_mask,2021-01-26,2021-01-31,5,84.8481851,0.8290562,1870.4207,state,fb-survey
1289,il,smoothed_wearing_mask,2021-01-26,2021-01-31,5,95.0713153,0.2139668,10234.9986,state,fb-survey
1290,in,smoothed_wearing_mask,2021-01-26,2021-01-31,5,93.0301538,0.3326401,5860.0016,state,fb-survey
1291,ks,smoothed_wearing_mask,2021-01-26,2021-01-31,5,91.3820649,0.5257496,2849.0911,state,fb-survey
1292,ky,smoothed_wearing_mask,2021-01-26,2021-01-31,5,93.2179212,0.4075751,3805.8092,state,fb-survey
1293,la,smoothed_wearing_mask,2021-01-26,2021-01-31,5,90.6690353,0.4732976,3776.7391,state,fb-survey
1294,ma,smoothed_wearing_mask,2021-01-26,2021-01-31,5,97.8372478,0.2044531,5062.0165,state,fb-survey
1295,md,smoothed_wearing_mask,2021-01-26,2021-01-31,5,97.7229326,0.2303691,4192.9909,state,fb-survey
1296,me,smoothed_wearing_mask,2021-01-26,2021-01-31,5,95.8248988,0.4500794,1975.0,state,fb-survey
1297,mi,smoothed_wearing_mask,2021-01-26,2021-01-31,5,94.3944051,0.2228158,10658.006,state,fb-survey
1298,mn,smoothed_wearing_mask,2021-01-26,2021-01-31,5,94.3119352,0.3591621,4158.6291,state,fb-survey
1299,mo,smoothed_wearing_mask,2021-01-26,2021-01-31,5,88.4545417,0.4623929,4776.4916,state,fb-survey
1300,ms,smoothed_wearing_mask,2021-01-26,2021-01-31,5,90.6015315,0.6026605,2344.4832,state,fb-survey
1301,mt,smoothed_wearing_mask,2021-01-26,2021-01-31,5,90.2085245,0.8121576,1339.1065,state,fb-survey
1302,nc,smoothed_wearing_mask,2021-01-26,2021-01-31,5,94.3770124,0.2387618,9309.0098,state,fb-survey
1303,nd,smoothed_wearing_mask,2021-01-26,2021-01-31,5,85.8837472,1.374406,641.8009,state,fb-survey
1304,ne,smoothed_wearing_mask,2021-01-26,2021-01-31,5,89.5622905,0.7442529,1687.677,state,fb-survey
1305,nh,smoothed_wearing_mask,2021-01-26,2021-01-31,5,95.8915145,0.4601059,1861.0,state,fb-survey
1306,nj,smoothed_wearing_mask,2021-01-26,2021-01-31,5,97.3846671,0.2090136,5829.9977,state,fb-survey
1307,nm,smoothed_wearing_mask,2021-01-26,2021-01-31,5,95.8699835,0.405422,2408.9056,state,fb-survey
1308,nv,smoothed_wearing_mask,2021-01-26,2021-01-31,5,95.4867887,0.4662892,1982.0669,state,fb-survey
1309,ny,smoothed_wearing_mask,2021-01-26,2021-01-31,5,97.064661,0.1474882,13098.0016,state,fb-survey
1310,oh,smoothed_wearing_mask,2021-01-26,2021-01-31,5,94.19177,0.2315945,10200.0045,state,fb-survey
1311,ok,smoothed_wearing_mask,2021-01-26,2021-01-31,5,89.5645639,0.4898622,3894.9244,state,fb-survey
1312,or,smoothed_wearing_mask,2021-01-26,2021-01-31,5,94.8787176,0.3383662,4243.9836,state,fb-survey
1313,pa,smoothed_wearing_mask,2021-01-26,2021-01-31,5,95.1400981,0.2005933,11491.0078,state,fb-survey
1314,ri,smoothed_wearing_mask,2021-01-26,2021-01-31,5,97.4929126,0.4811081,1055.9835,state,fb-survey
1315,sc,smoothed_wearing_mask,2021-01-26,2021-01-31,5,92.3240694,0.3622983,5399.0019,state,fb-survey
1316,sd,smoothed_wearing_mask,2021-01-26,2021-01-31,5,83.1322162,1.2581384,885.8711,state,fb-survey
1317,tn,smoothed_wearing_mask,2021-01-26,2021-01-31,5,90.5516523,0.3877254,5691.1974,state,fb-survey
1318,tx,smoothed_wearing_mask,2021-01-26,2021-01-31,5,94.051472,0.1734316,18600.249,state,fb-survey
1319,ut,smoothed_wearing_mask,2021-01-26,2021-01-31,5,93.1955183,0.4835746,2711.8341,state,fb-survey
1320,va,smoothed_wearing_mask,2021-01-26,2021-01-31,5,95.6820379,0.2334151,7583.1773,state,fb-survey
1321,vt,smoothed_wearing_mask,2021-01-26,2021-01-31,5,97.5151527,0.5422783,824.0004,state,fb-survey
1322,wa,smoothed_wearing_mask,2021-01-26,2021-01-31,5,96.6254084,0.2180357,6858.9472,state,fb-survey
1323,wi,smoothed_wearing_mask,2021-01-26,2021-01-31,5,90.8660995,0.4001646,5182.9967,state,fb-survey
1324,wv,smoothed_wearing_mask,2021-01-26,2021-01-31,5,94.060235,0.4968288,2263.4027,state,fb-survey
1325,wy,smoothed_wearing_mask,2021-01-26,2021-01-31,5,79.9168804,1.6102382,618.9983,state,fb-survey
1326,ak,smoothed_wearing_mask,2021-01-27,2021-02-01,5,90.6875,1.0280955,799.0,state,fb-survey
1327,al,smoothed_wearing_mask,2021-01-27,2021-02-01,5,90.2706131,0.4758276,3879.115,state,fb-survey
1328,ar,smoothed_wearing_mask,2021-01-27,2021-02-01,5,92.2285457,0.5169668,2681.8981,state,fb-survey
1329,az,smoothed_wearing_mask,2021-01-27,2021-02-01,5,93.8787626,0.3195706,5626.9471,state,fb-survey
1330,ca,smoothed_wearing_mask,2021-01-27,2021-02-01,5,96.4378977,0.1198097,23931.4992,state,fb-survey
1331,co,smoothed_wearing_mask,2021-01-27,2021-02-01,5,94.304119,0.332117,4869.7794,state,fb-survey
1332,ct,smoothed_wearing_mask,2021-01-27,2021-02-01,5,97.4248366,0.2561405,3824.0,state,fb-survey
1333,dc,smoothed_wearing_mask,2021-01-27,2021-02-01,5,98.2014388,0.6515907,416.0,state,fb-survey
1334,de,smoothed_wearing_mask,2021-01-27,2021-02-01,5,97.9335617,0.4051298,1233.0073,state,fb-survey
1335,fl,smoothed_wearing_mask,2021-01-27,2021-02-01,5,91.4891774,0.2128733,17183.0005,state,fb-survey
1336,ga,smoothed_wearing_mask,2021-01-27,2021-02-01,5,90.6364685,0.3519885,6849.9216,state,fb-survey
1337,hi,smoothed_wearing_mask,2021-01-27,2021-02-01,5,97.2986248,0.5083763,1017.0,state,fb-survey
1338,ia,smoothed_wearing_mask,2021-01-27,2021-02-01,5,89.6860408,0.5311845,3278.3818,state,fb-survey
1339,id,smoothed_wearing_mask,2021-01-27,2021-02-01,5,83.9660368,0.8421217,1898.4312,state,fb-survey
1340,il,smoothed_wearing_mask,2021-01-27,2021-02-01,5,95.0553627,0.2127518,10383.9984,state,fb-survey
1341,in,smoothed_wearing_mask,2021-01-27,2021-02-01,5,93.0757025,0.330143,5913.0007,state,fb-survey
1342,ks,smoothed_wearing_mask,2021-01-27,2021-02-01,5,91.6887177,0.5120769,2906.1206,state,fb-survey
1343,ky,smoothed_wearing_mask,2021-01-27,2021-02-01,5,93.3483132,0.3994842,3890.8008,state,fb-survey
1344,la,smoothed_wearing_mask,2021-01-27,2021-02-01,5,90.4449717,0.4760282,3813.7391,state,fb-survey
1345,ma,smoothed_wearing_mask,2021-01-27,2021-02-01,5,97.8700215,0.2023135,5093.0185,state,fb-survey
1346,md,smoothed_wearing_mask,2021-01-27,2021-02-01,5,97.6128238,0.2352917,4208.9908,state,fb-survey
1347,me,smoothed_wearing_mask,2021-01-27,2021-02-01,5,95.9810285,0.4389531,2002.0,state,fb-survey
1348,mi,smoothed_wearing_mask,2021-01-27,2021-02-01,5,94.4459864,0.2210107,10738.9971,state,fb-survey
1349,mn,smoothed_wearing_mask,2021-01-27,2021-02-01,5,94.3494519,0.3561256,4203.6204,state,fb-survey
1350,mo,smoothed_wearing_mask,2021-01-27,2021-02-01,5,88.8858153,0.451946,4836.564,state,fb-survey
1351,ms,smoothed_wearing_mask,2021-01-27,2021-02-01,5,90.8380488,0.5952886,2348.5541,state,fb-survey
1352,mt,smoothed_wearing_mask,2021-01-27,2021-02-01,5,90.1461877,0.8108351,1351.097,state,fb-survey
1353,nc,smoothed_wearing_mask,2021-01-27,2021-02-01,5,94.2958704,0.2389292,9422.01,state,fb-survey
1354,nd,smoothed_wearing_mask,2021-01-27,2021-02-01,5,86.0896423,1.3626699,644.923,state,fb-survey
1355,ne,smoothed_wearing_mask,2021-01-27,2021-02-01,5,89.8992759,0.7320353,1694.5121,state,fb-survey
1356,nh,smoothed_wearing_mask,2021-01-27,2021-02-01,5,95.8088628,0.4631438,1872.0,state,fb-survey
1357,nj,smoothed_wearing_mask,2021-01-27,2021-02-01,5,97.4999991,0.2039674,5858.998,state,fb-survey
1358,nm,smoothed_wearing_mask,2021-01-27,2021-02-01,5,96.04614,0.380901,2617.4412,state,fb-survey
1359,nv,smoothed_wearing_mask,2021-01-27,2021-02-01,5,95.1582505,0.4809178,1992.0812,state,fb-survey
1360,ny,smoothed_wearing_mask,2021-01-27,2021-02-01,5,97.1060726,0.1452496,13320.0013,state,fb-survey
1361,oh,smoothed_wearing_mask,2021-01-27,2021-02-01,5,94.0313868,0.2323597,10395.0045,state,fb-survey
1362,ok,smoothed_wearing_mask,2021-01-27,2021-02-01,5,89.1382103,0.4971759,3916.9243,state,fb-survey
1363,or,smoothed_wearing_mask,2021-01-27,2021-02-01,5,94.9250421,0.3361629,4262.9841,state,fb-survey
1364,pa,smoothed_wearing_mask,2021-01-27,2021-02-01,5,94.8809124,0.2040006,11671.0077,state,fb-survey
1365,ri,smoothed_wearing_mask,2021-01-27,2021-02-01,5,97.5463932,0.4709785,1078.9815,state,fb-survey
1366,sc,smoothed_wearing_mask,2021-01-27,2021-02-01,5,92.5280079,0.3534878,5533.0021,state,fb-survey
1367,sd,smoothed_wearing_mask,2021-01-27,2021-02-01,5,82.5825428,1.2741772,885.9584,state,fb-survey
1368,tn,smoothed_wearing_mask,2021-01-27,2021-02-01,5,90.8020717,0.3825103,5708.2041,state,fb-survey
1369,tx,smoothed_wearing_mask,2021-01-27,2021-02-01,5,93.905039,0.1745136,18793.2219,state,fb-survey
1370,ut,smoothed_wearing_mask,2021-01-27,2021-02-01,5,93.3750224,0.4764642,2724.9247,state,fb-survey
1371,va,smoothed_wearing_mask,2021-01-27,2021-02-01,5,95.8822435,0.2254819,7765.6102,state,fb-survey
1372,vt,smoothed_wearing_mask,2021-01-27,2021-02-01,5,97.768397,0.513325,828.0005,state,fb-survey
1373,wa,smoothed_wearing_mask,2021-01-27,2021-02-01,5,96.4193546,0.2226084,6966.9449,state,fb-survey
1374,wi,smoothed_wearing_mask,2021-01-27,2021-02-01,5,90.846126,0.3972374,5270.0055,state,fb-survey
1375,wv,smoothed_wearing_mask,2021-01-27,2021-02-01,5,94.3735385,0.4785732,2318.4027,state,fb-survey
1376,wy,smoothed_wearing_mask,2021-01-27,2021-02-01,5,80.534563,1.5991632,613.0006,state,fb-survey
1377,ak,smoothed_wearing_mask,2021-01-28,2021-02-02,5,91.0062893,1.0153012,794.0,state,fb-survey
1378,al,smoothed_wearing_mask,2021-01-28,2021-02-02,5,90.3628679,0.4734414,3885.1281,state,fb-survey
1379,ar,smoothed_wearing_mask,2021-01-28,2021-02-02,5,92.5527686,0.5097271,2652.8265,state,fb-survey
1380,az,smoothed_wearing_mask,2021-01-28,2021-02-02,5,94.0187614,0.3161873,5624.925,state,fb-survey
1381,ca,smoothed_wearing_mask,2021-01-28,2021-02-02,5,96.4100249,0.1205884,23801.396,state,fb-survey
1382,co,smoothed_wearing_mask,2021-01-28,2021-02-02,5,94.4988214,0.3258271,4896.7486,state,fb-survey
1383,ct,smoothed_wearing_mask,2021-01-28,2021-02-02,5,97.5162549,0.2510154,3844.0,state,fb-survey
1384,dc,smoothed_wearing_mask,2021-01-28,2021-02-02,5,97.985782,0.6846896,421.0,state,fb-survey
1385,de,smoothed_wearing_mask,2021-01-28,2021-02-02,5,97.8629158,0.4108497,1239.0073,state,fb-survey
1386,fl,smoothed_wearing_mask,2021-01-28,2021-02-02,5,91.5946792,0.2105716,17363.0012,state,fb-survey
1387,ga,smoothed_wearing_mask,2021-01-28,2021-02-02,5,90.4010451,0.3570455,6806.913,state,fb-survey
1388,hi,smoothed_wearing_mask,2021-01-28,2021-02-02,5,96.9447139,0.5362526,1030.0,state,fb-survey
1389,ia,smoothed_wearing_mask,2021-01-28,2021-02-02,5,89.9733935,0.5179762,3362.3932,state,fb-survey
1390,id,smoothed_wearing_mask,2021-01-28,2021-02-02,5,83.8812531,0.8461483,1888.4403,state,fb-survey
1391,il,smoothed_wearing_mask,2021-01-28,2021-02-02,5,95.0716962,0.2116554,10458.9985,state,fb-survey
1392,in,smoothed_wearing_mask,2021-01-28,2021-02-02,5,92.9446305,0.334122,5874.0006,state,fb-survey
1393,ks,smoothed_wearing_mask,2021-01-28,2021-02-02,5,91.2197187,0.5277096,2876.1208,state,fb-survey
1394,ky,smoothed_wearing_mask,2021-01-28,2021-02-02,5,93.2370459,0.4020543,3900.8156,state,fb-survey
1395,la,smoothed_wearing_mask,2021-01-28,2021-02-02,5,90.3321116,0.4780824,3820.9235,state,fb-survey
1396,ma,smoothed_wearing_mask,2021-01-28,2021-02-02,5,97.7520084,0.208641,5048.018,state,fb-survey
1397,md,smoothed_wearing_mask,2021-01-28,2021-02-02,5,97.7860196,0.2276635,4176.991,state,fb-survey
1398,me,smoothed_wearing_mask,2021-01-28,2021-02-02,5,95.8650431,0.4485724,1970.0,state,fb-survey
1399,mi,smoothed_wearing_mask,2021-01-28,2021-02-02,5,94.5188324,0.2187468,10826.9976,state,fb-survey
1400,mn,smoothed_wearing_mask,2021-01-28,2021-02-02,5,94.4744896,0.3484395,4299.6398,state,fb-survey
1401,mo,smoothed_wearing_mask,2021-01-28,2021-02-02,5,88.8582681,0.453899,4805.4287,state,fb-survey
1402,ms,smoothed_wearing_mask,2021-01-28,2021-02-02,5,90.8529875,0.5950899,2346.6769,state,fb-survey
1403,mt,smoothed_wearing_mask,2021-01-28,2021-02-02,5,89.3240281,0.8405127,1349.855,state,fb-survey
1404,nc,smoothed_wearing_mask,2021-01-28,2021-02-02,5,94.5101147,0.2350774,9389.0104,state,fb-survey
1405,nd,smoothed_wearing_mask,2021-01-28,2021-02-02,5,86.5213188,1.3162156,673.1572,state,fb-survey
1406,ne,smoothed_wearing_mask,2021-01-28,2021-02-02,5,90.208387,0.7192928,1707.2211,state,fb-survey
1407,nh,smoothed_wearing_mask,2021-01-28,2021-02-02,5,95.8333333,0.4634608,1859.0,state,fb-survey
1408,nj,smoothed_wearing_mask,2021-01-28,2021-02-02,5,97.3854531,0.2082698,5869.9981,state,fb-survey
1409,nm,smoothed_wearing_mask,2021-01-28,2021-02-02,5,96.1084935,0.3645945,2813.5809,state,fb-survey
1410,nv,smoothed_wearing_mask,2021-01-28,2021-02-02,5,95.1051647,0.4762806,2052.1845,state,fb-survey
1411,ny,smoothed_wearing_mask,2021-01-28,2021-02-02,5,97.0537184,0.1468879,13253.0012,state,fb-survey
1412,oh,smoothed_wearing_mask,2021-01-28,2021-02-02,5,93.9454184,0.234281,10363.0044,state,fb-survey
1413,ok,smoothed_wearing_mask,2021-01-28,2021-02-02,5,89.0668769,0.5020141,3863.924,state,fb-survey
1414,or,smoothed_wearing_mask,2021-01-28,2021-02-02,5,94.8936813,0.3366313,4275.9853,state,fb-survey
1415,pa,smoothed_wearing_mask,2021-01-28,2021-02-02,5,94.7352674,0.2063878,11709.0079,state,fb-survey
1416,ri,smoothed_wearing_mask,2021-01-28,2021-02-02,5,97.4514403,0.479994,1077.982,state,fb-survey
1417,sc,smoothed_wearing_mask,2021-01-28,2021-02-02,5,92.7327105,0.3497251,5510.0038,state,fb-survey
1418,sd,smoothed_wearing_mask,2021-01-28,2021-02-02,5,82.5818273,1.25435,914.2177,state,fb-survey
1419,tn,smoothed_wearing_mask,2021-01-28,2021-02-02,5,90.6743972,0.3839116,5737.1878,state,fb-survey
1420,tx,smoothed_wearing_mask,2021-01-28,2021-02-02,5,93.8900635,0.1746999,18796.2493,state,fb-survey
1421,ut,smoothed_wearing_mask,2021-01-28,2021-02-02,5,92.792025,0.4991179,2684.8348,state,fb-survey
1422,va,smoothed_wearing_mask,2021-01-28,2021-02-02,5,95.7869533,0.2250554,7967.5303,state,fb-survey
1423,vt,smoothed_wearing_mask,2021-01-28,2021-02-02,5,97.911696,0.4942552,837.0006,state,fb-survey
1424,wa,smoothed_wearing_mask,2021-01-28,2021-02-02,5,96.3811264,0.2244916,6920.9438,state,fb-survey
1425,wi,smoothed_wearing_mask,2021-01-28,2021-02-02,5,90.9286546,0.3930207,5340.0049,state,fb-survey
1426,wv,smoothed_wearing_mask,2021-01-28,2021-02-02,5,94.4595278,0.4751285,2318.3041,state,fb-survey
1427,wy,smoothed_wearing_mask,2021-01-28,2021-02-02,5,79.7525321,1.6151485,618.9995,state,fb-survey
1428,ak,smoothed_wearing_mask,2021-01-29,2021-02-03,5,90.6019656,1.0233921,813.0,state,fb-survey
1429,al,smoothed_wearing_mask,2021-01-29,2021-02-03,5,90.5275403,0.4721206,3847.1367,state,fb-survey
1430,ar,smoothed_wearing_mask,2021-01-29,2021-02-03,5,92.4165261,0.5160665,2631.5191,state,fb-survey
1431,az,smoothed_wearing_mask,2021-01-29,2021-02-03,5,93.9165714,0.3176605,5661.925,state,fb-survey
1432,ca,smoothed_wearing_mask,2021-01-29,2021-02-03,5,96.428921,0.1206023,23675.3231,state,fb-survey
1433,co,smoothed_wearing_mask,2021-01-29,2021-02-03,5,94.3393359,0.3295315,4917.7497,state,fb-survey
1434,ct,smoothed_wearing_mask,2021-01-29,2021-02-03,5,97.6098191,0.2455629,3869.0,state,fb-survey
1435,dc,smoothed_wearing_mask,2021-01-29,2021-02-03,5,97.5750577,0.7400793,432.0,state,fb-survey
1436,de,smoothed_wearing_mask,2021-01-29,2021-02-03,5,97.7858423,0.417691,1241.0073,state,fb-survey
1437,fl,smoothed_wearing_mask,2021-01-29,2021-02-03,5,91.6339841,0.2102813,17337.0008,state,fb-survey
1438,ga,smoothed_wearing_mask,2021-01-29,2021-02-03,5,90.2584725,0.3593245,6809.9103,state,fb-survey
1439,hi,smoothed_wearing_mask,2021-01-29,2021-02-03,5,97.1135029,0.5239773,1021.0,state,fb-survey
1440,ia,smoothed_wearing_mask,2021-01-29,2021-02-03,5,89.9020623,0.517606,3388.4713,state,fb-survey
1441,id,smoothed_wearing_mask,2021-01-29,2021-02-03,5,83.6633369,0.8427448,1924.4489,state,fb-survey
1442,il,smoothed_wearing_mask,2021-01-29,2021-02-03,5,95.0469609,0.2135202,10325.9991,state,fb-survey
1443,in,smoothed_wearing_mask,2021-01-29,2021-02-03,5,92.6680993,0.340593,5857.0035,state,fb-survey
1444,ks,smoothed_wearing_mask,2021-01-29,2021-02-03,5,91.1829152,0.5319571,2841.0913,state,fb-survey
1445,ky,smoothed_wearing_mask,2021-01-29,2021-02-03,5,92.8127319,0.4117401,3934.8223,state,fb-survey
1446,la,smoothed_wearing_mask,2021-01-29,2021-02-03,5,90.0886082,0.4829705,3827.9234,state,fb-survey
1447,ma,smoothed_wearing_mask,2021-01-29,2021-02-03,5,97.8456691,0.2055509,4989.018,state,fb-survey
1448,md,smoothed_wearing_mask,2021-01-29,2021-02-03,5,97.8188297,0.2255497,4193.9911,state,fb-survey
1449,me,smoothed_wearing_mask,2021-01-29,2021-02-03,5,96.2125064,0.4305266,1966.0,state,fb-survey
1450,mi,smoothed_wearing_mask,2021-01-29,2021-02-03,5,94.5386602,0.2181621,10848.0064,state,fb-survey
1451,mn,smoothed_wearing_mask,2021-01-29,2021-02-03,5,94.5481365,0.3483556,4247.6849,state,fb-survey
1452,mo,smoothed_wearing_mask,2021-01-29,2021-02-03,5,88.8404169,0.4545808,4797.7366,state,fb-survey
1453,ms,smoothed_wearing_mask,2021-01-29,2021-02-03,5,90.6828897,0.5906923,2421.4968,state,fb-survey
1454,mt,smoothed_wearing_mask,2021-01-29,2021-02-03,5,88.9882742,0.8593827,1326.8291,state,fb-survey
1455,nc,smoothed_wearing_mask,2021-01-29,2021-02-03,5,94.6216392,0.2333996,9342.0103,state,fb-survey
1456,nd,smoothed_wearing_mask,2021-01-29,2021-02-03,5,85.7170745,1.3658945,656.2211,state,fb-survey
1457,ne,smoothed_wearing_mask,2021-01-29,2021-02-03,5,90.1821058,0.7189083,1713.1354,state,fb-survey
1458,nh,smoothed_wearing_mask,2021-01-29,2021-02-03,5,95.9386767,0.4579392,1858.0,state,fb-survey
1459,nj,smoothed_wearing_mask,2021-01-29,2021-02-03,5,97.2808363,0.2130451,5827.9981,state,fb-survey
1460,nm,smoothed_wearing_mask,2021-01-29,2021-02-03,5,96.1484257,0.3529584,2972.5789,state,fb-survey
1461,nv,smoothed_wearing_mask,2021-01-29,2021-02-03,5,95.468331,0.458023,2062.2575,state,fb-survey
1462,ny,smoothed_wearing_mask,2021-01-29,2021-02-03,5,96.9943094,0.1477375,13357.0016,state,fb-survey
1463,oh,smoothed_wearing_mask,2021-01-29,2021-02-03,5,94.0085499,0.2335972,10322.0018,state,fb-survey
1464,ok,smoothed_wearing_mask,2021-01-29,2021-02-03,5,88.9745934,0.5030216,3876.9241,state,fb-survey
1465,or,smoothed_wearing_mask,2021-01-29,2021-02-03,5,94.8352794,0.3396003,4246.9839,state,fb-survey
1466,pa,smoothed_wearing_mask,2021-01-29,2021-02-03,5,94.6253632,0.2090536,11637.0087,state,fb-survey
1467,ri,smoothed_wearing_mask,2021-01-29,2021-02-03,5,97.4520232,0.4888652,1038.982,state,fb-survey
1468,sc,smoothed_wearing_mask,2021-01-29,2021-02-03,5,92.7157766,0.3518286,5456.0045,state,fb-survey
1469,sd,smoothed_wearing_mask,2021-01-29,2021-02-03,5,83.0572785,1.2434391,910.1476,state,fb-survey
1470,tn,smoothed_wearing_mask,2021-01-29,2021-02-03,5,90.5530757,0.3857728,5748.1802,state,fb-survey
1471,tx,smoothed_wearing_mask,2021-01-29,2021-02-03,5,93.820368,0.1757873,18762.25,state,fb-survey
1472,ut,smoothed_wearing_mask,2021-01-29,2021-02-03,5,92.7332373,0.5017385,2676.8348,state,fb-survey
1473,va,smoothed_wearing_mask,2021-01-29,2021-02-03,5,95.6123757,0.2292104,7984.9982,state,fb-survey
1474,vt,smoothed_wearing_mask,2021-01-29,2021-02-03,5,97.8538305,0.4938774,861.0009,state,fb-survey
1475,wa,smoothed_wearing_mask,2021-01-29,2021-02-03,5,96.3293023,0.2262942,6904.946,state,fb-survey
1476,wi,smoothed_wearing_mask,2021-01-29,2021-02-03,5,90.9574243,0.3918362,5356.9955,state,fb-survey
1477,wv,smoothed_wearing_mask,2021-01-29,2021-02-03,5,94.200264,0.4909829,2266.3532,state,fb-survey
1478,wy,smoothed_wearing_mask,2021-01-29,2021-02-03,5,80.1089976,1.6228806,605.0132,state,fb-survey
1479,ak,smoothed_wearing_mask,2021-01-30,2021-02-04,5,90.3325123,1.0376919,811.0,state,fb-survey
1480,al,smoothed_wearing_mask,2021-01-30,2021-02-04,5,90.8533051,0.4650674,3842.139,state,fb-survey
1481,ar,smoothed_wearing_mask,2021-01-30,2021-02-04,5,92.1472191,0.5298779,2577.2357,state,fb-survey
1482,az,smoothed_wearing_mask,2021-01-30,2021-02-04,5,93.8646792,0.3226322,5532.533,state,fb-survey
1483,ca,smoothed_wearing_mask,2021-01-30,2021-02-04,5,96.3745712,0.1229132,23127.304,state,fb-survey
1484,co,smoothed_wearing_mask,2021-01-30,2021-02-04,5,94.2793967,0.3335142,4848.7525,state,fb-survey
1485,ct,smoothed_wearing_mask,2021-01-30,2021-02-04,5,97.6753454,0.2456431,3763.0,state,fb-survey
1486,dc,smoothed_wearing_mask,2021-01-30,2021-02-04,5,97.0588235,0.8205312,424.0,state,fb-survey
1487,de,smoothed_wearing_mask,2021-01-30,2021-02-04,5,97.5990038,0.4445031,1186.0073,state,fb-survey
1488,fl,smoothed_wearing_mask,2021-01-30,2021-02-04,5,91.3154789,0.2160535,16989.0007,state,fb-survey
1489,ga,smoothed_wearing_mask,2021-01-30,2021-02-04,5,90.2001463,0.364673,6646.9074,state,fb-survey
1490,hi,smoothed_wearing_mask,2021-01-30,2021-02-04,5,97.3762376,0.5032029,1009.0,state,fb-survey
1491,ia,smoothed_wearing_mask,2021-01-30,2021-02-04,5,90.0346504,0.5148795,3384.4728,state,fb-survey
1492,id,smoothed_wearing_mask,2021-01-30,2021-02-04,5,83.5552895,0.8559665,1875.3687,state,fb-survey
1493,il,smoothed_wearing_mask,2021-01-30,2021-02-04,5,95.0393288,0.2153192,10169.0008,state,fb-survey
1494,in,smoothed_wearing_mask,2021-01-30,2021-02-04,5,92.5199811,0.3471964,5741.0042,state,fb-survey
1495,ks,smoothed_wearing_mask,2021-01-30,2021-02-04,5,90.9953224,0.5405645,2804.0921,state,fb-survey
1496,ky,smoothed_wearing_mask,2021-01-30,2021-02-04,5,92.9424457,0.4119365,3865.5193,state,fb-survey
1497,la,smoothed_wearing_mask,2021-01-30,2021-02-04,5,89.8084744,0.4926148,3771.7384,state,fb-survey
1498,ma,smoothed_wearing_mask,2021-01-30,2021-02-04,5,97.8513018,0.2069539,4909.0195,state,fb-survey
1499,md,smoothed_wearing_mask,2021-01-30,2021-02-04,5,97.6842845,0.2342334,4122.9911,state,fb-survey
1500,me,smoothed_wearing_mask,2021-01-30,2021-02-04,5,96.3328275,0.4228237,1976.0,state,fb-survey
1501,mi,smoothed_wearing_mask,2021-01-30,2021-02-04,5,94.6169446,0.2169627,10820.007,state,fb-survey
1502,mn,smoothed_wearing_mask,2021-01-30,2021-02-04,5,94.4297868,0.3526971,4228.409,state,fb-survey
1503,mo,smoothed_wearing_mask,2021-01-30,2021-02-04,5,88.6880703,0.4591397,4758.9615,state,fb-survey
1504,ms,smoothed_wearing_mask,2021-01-30,2021-02-04,5,90.7362062,0.5899299,2415.2865,state,fb-survey
1505,mt,smoothed_wearing_mask,2021-01-30,2021-02-04,5,88.6108097,0.878072,1308.9386,state,fb-survey
1506,nc,smoothed_wearing_mask,2021-01-30,2021-02-04,5,94.501361,0.2379946,9174.0104,state,fb-survey
1507,nd,smoothed_wearing_mask,2021-01-30,2021-02-04,5,85.4907317,1.3779461,653.2811,state,fb-survey
1508,ne,smoothed_wearing_mask,2021-01-30,2021-02-04,5,89.8652827,0.7342923,1689.1399,state,fb-survey
1509,nh,smoothed_wearing_mask,2021-01-30,2021-02-04,5,96.2768891,0.4447694,1812.0,state,fb-survey
1510,nj,smoothed_wearing_mask,2021-01-30,2021-02-04,5,97.3432047,0.2122823,5738.9982,state,fb-survey
1511,nm,smoothed_wearing_mask,2021-01-30,2021-02-04,5,96.1332154,0.3453927,3115.998,state,fb-survey
1512,nv,smoothed_wearing_mask,2021-01-30,2021-02-04,5,95.271641,0.469932,2039.8772,state,fb-survey
1513,ny,smoothed_wearing_mask,2021-01-30,2021-02-04,5,96.9965466,0.1495029,13034.0018,state,fb-survey
1514,oh,smoothed_wearing_mask,2021-01-30,2021-02-04,5,93.880095,0.2380581,10138.0021,state,fb-survey
1515,ok,smoothed_wearing_mask,2021-01-30,2021-02-04,5,89.0538697,0.5043689,3831.9235,state,fb-survey
1516,or,smoothed_wearing_mask,2021-01-30,2021-02-04,5,94.8984268,0.3418522,4142.7277,state,fb-survey
1517,pa,smoothed_wearing_mask,2021-01-30,2021-02-04,5,94.5331576,0.2123669,11459.0084,state,fb-survey
1518,ri,smoothed_wearing_mask,2021-01-30,2021-02-04,5,97.5315604,0.4830011,1031.9805,state,fb-survey
